sex,LSAT_I,LSAT,c_LSAT,UGPA_I,UGPA,c_UGPA,K,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,34.0,4.238419497395703,2.0176375078469215,2.9,1.2829539231443468,0.5130222935068494,-0.12728326470376436,-1.01,0,0,0,0,1,0,0,0
1,36.0,1.898579696243968,0.9037910497373334,2.9,0.6065711507413248,-0.1633604788961729,0.11448173896661097,-0.11,0,0,0,0,0,0,0,1
1,34.0,1.825474954732274,0.8689906085431387,2.9,0.8190388162668433,0.04910718662934551,-0.18557723824046157,0.05,0,0,0,0,0,0,0,1
1,35.0,2.2438069126390565,1.068131408438568,3.0,0.5589860062064382,-0.21094562343105935,0.18168419899304666,-0.6,0,0,0,0,0,0,0,1
0,36.5,1.104985854911603,2.3212264708548074,2.2,-0.26521953464712783,0.5047120949903697,0.25833291750859444,-0.43,0,0,0,0,0,0,0,1
0,42.0,0.7558125019973031,1.5877234797539486,2.8,-0.08087014899834351,0.6890614806391541,-0.002015818237658759,-0.92,0,0,0,0,0,0,0,1
1,43.5,1.470708360244801,0.7001091686552602,2.4,0.7869424962314361,0.017010866593938485,-0.14024898117078358,0.13,0,0,0,0,0,0,0,1
1,28.0,2.7941395906117177,1.3301092172783375,3.4,0.06989338440837801,-0.7000382452291196,0.8724087452117062,-0.17,0,0,0,0,0,0,0,1
1,29.0,1.972461363848194,0.9389613352157196,2.5,0.5320350996739334,-0.23789652996356414,0.21974580911590816,-0.75,0,0,0,0,0,0,0,1
1,40.0,2.0376998084815994,0.9700171410241897,3.1,0.7152177400247137,-0.054713889612783895,-0.03895518225515078,0.45,0,0,0,0,0,0,0,1
1,35.0,2.1631201004423977,1.0297216335739967,3.6,0.49411776579041133,-0.2758138638470863,0.27329483454228387,0.29,0,0,0,0,0,0,0,1
1,35.0,1.2143608377978448,0.5780786861486532,3.5,1.0336317071199326,0.2637000774824349,-0.4886375800859996,0.88,0,0,0,0,0,0,0,1
1,41.0,7.625675794024311,3.6300912437189488,2.9,0.47386348821848034,-0.29606814141901705,0.5709239333188538,0.33,0,1,0,0,0,0,0,0
1,45.0,1.9147068397914977,0.9114681401565143,3.5,0.5011652499218259,-0.2687663797156719,0.26334197477359933,-0.96,0,0,0,0,0,0,0,1
1,40.0,2.2590764703166015,1.0754002576681865,2.8,0.3689322048925898,-0.40099942474490796,0.4500890364797199,-0.7,0,0,0,0,0,0,0,1
1,46.0,0.9718041823023461,0.4626131438146937,3.6,1.326332991397472,0.5564013617599745,-0.9020070580735419,1.34,0,0,0,0,0,0,0,1
0,30.5,1.1575701908507339,2.431689561392738,3.2,-0.44571336527398286,0.32421826436351486,0.5132366181546395,-0.08,0,0,0,0,0,0,0,1
0,37.0,0.7944676531796888,1.6689257501365193,3.8,0.08674191055040388,0.8566735401879015,-0.2387271457301125,0.86,0,0,0,0,0,0,0,1
0,48.0,0.6621589413103347,1.3909869123217897,3.6,0.15326557899055213,0.9231972086280495,-0.3326756713226613,-0.84,0,0,0,0,0,0,0,1
0,44.0,1.234133332951556,2.5925245542990174,3.9,-0.5227905404203504,0.24714108921714714,0.6220894089227093,0.09,0,0,0,0,0,0,0,1
0,40.0,1.2750333666371925,2.6784426141800175,2.6,-0.5560320900481343,0.213899539589363,0.6690350246587331,-1.52,0,0,0,0,0,0,0,1
1,44.0,1.1957980495062885,0.5692421427318725,3.9,1.252640962084789,0.48270933244729136,-0.7979349636718569,-1.31,0,0,0,0,0,0,0,1
0,44.0,0.7029287422942093,1.4766313944068779,4.0,0.1253386683023096,0.895270297939807,-0.29323569236425895,-0.72,0,0,0,0,0,0,0,1
1,35.0,1.6099942283710944,0.7664141656045494,3.3,0.96385058717142,0.19391895753392258,-0.3900886953494662,1.38,0,0,0,0,0,0,0,1
0,42.0,0.855911569967337,1.7980000233378708,3.3,-0.24409178610473944,0.5258398435327583,0.2284951038222766,-1.59,0,0,0,0,0,0,0,1
0,47.0,0.8766854669077838,1.8416394231244257,3.2,-0.09900134312257232,0.6709302865149257,0.02359009008256806,1.92,0,0,0,0,0,0,0,1
0,41.0,0.7514982506866464,1.578660599627743,3.6,-0.0731486623512846,0.696782967286213,-0.012920542870011287,1.06,0,0,0,0,0,0,0,1
0,35.0,0.9803885474678673,2.059486859483248,3.0,-0.08363966175873705,0.6862919678787605,0.0018954459266565652,-1.65,0,0,0,0,0,0,0,1
0,36.0,0.5013421182357987,1.0531615320057226,3.6,0.3957772096172749,1.1657088392547725,-0.6751644526941223,-0.74,0,0,0,0,0,0,0,1
0,34.0,0.747360994642146,1.5699695306837285,2.9,0.03378956823012362,0.8037211978676212,-0.1639448223208417,-0.74,0,0,0,0,0,0,0,1
1,37.0,1.3987921319667767,0.6658745017739429,2.7,0.9217116201615224,0.15177999052402494,-0.33057763840685683,-0.51,0,0,0,0,0,0,0,1
0,47.0,1.2788670146943801,2.686495898582464,2.8,-0.6518463790167286,0.11808525062076919,0.8043494381655082,0.92,0,0,0,0,0,0,0,1
1,31.0,1.9372804697737838,0.9222139860003492,3.1,0.7280635983692623,-0.04186803126823539,-0.05709683739443223,-0.89,0,0,0,0,0,0,0,1
0,40.0,0.8304045785697549,1.7444178861903596,3.5,-0.0404583161980376,0.72947331343946,-0.059087717564695684,0.61,0,0,0,0,0,0,0,1
0,33.0,0.6526320257353908,1.3709738700553553,3.0,0.1171337417578661,0.8870653713953637,-0.28164822628608943,0.4,0,0,0,0,0,0,0,1
1,38.0,1.6341355318171806,0.7779062794340246,3.3,0.9040132683408822,0.1340816387033846,-0.3055830147194494,-0.1,0,0,0,0,0,0,0,1
0,31.0,0.6944460122624082,1.4588118563490742,3.2,0.1657267100383815,0.9356583396758791,-0.35027399259101427,0.36,0,0,0,0,0,0,0,1
1,32.5,2.311677669164398,1.1004402877591775,2.9,0.3636321001734875,-0.40629952946401016,0.4575741472007825,-0.29,0,0,0,0,0,0,0,1
0,30.0,1.0146476945681342,2.131454512973626,2.7,-0.26728153116355413,0.5026500984739435,0.26124498680720093,-0.12,0,0,0,0,0,0,0,1
1,36.0,1.2572139141542393,0.598478265340004,2.9,0.9227024595846774,0.15277082994717966,-0.33197695845469954,-0.17,0,0,0,0,0,0,0,1
0,46.0,0.9411342352143847,1.9770259408271682,3.4,-0.03944510271416466,0.730486526923333,-0.06051863553949187,0.73,0,0,0,0,0,0,0,1
0,39.0,0.8993766567672489,1.8893064501029708,3.9,-0.267238442937268,0.5026931867002294,0.2611841351520695,-0.39,0,0,0,0,0,0,0,1
0,31.0,0.9534226864569191,2.0028400977986722,3.5,-0.2962570176757922,0.4736746119617053,0.3021658244576491,1.54,0,0,0,0,0,0,0,1
0,36.0,0.6877685526366213,1.4447846215455293,3.8,0.20393359838396008,0.9738652280214578,-0.4042319433732348,0.94,0,0,0,0,0,0,0,1
1,38.0,2.7012899287172996,1.285909496003888,3.1,0.03597892286345157,-0.733952706774046,0.9203046856058789,1.56,0,0,0,0,0,0,0,1
1,39.0,1.5904277166039422,0.7570998143320073,3.7,0.854927168580235,0.08499553894273731,-0.2362608199617948,1.42,0,0,0,0,0,0,0,1
0,24.7,1.3185090254964957,2.7697712495046187,2.3,0.37763096617680514,1.1475625958143028,-0.9684464103933083,-1.56,0,0,1,0,0,0,0,0
0,45.0,0.9891789158340891,2.0779526485696347,2.8,-0.2577245533406635,0.5122070762968339,0.24774807666026458,1.03,0,0,0,0,0,0,0,1
0,39.0,2.7514480344409384,5.779923772179566,2.4,-0.6745304065533216,0.09540122308417588,0.5174759984462298,-0.06,0,0,1,0,0,0,0,0
0,43.0,1.0470391933198706,2.199498826843333,2.9,-0.33354973528097076,0.436381894356527,0.35483273108649827,0.5,0,0,0,0,0,0,0,1
1,39.0,1.2588046183620318,0.5992354967739156,3.0,1.026383801321403,0.256452171683905,-0.47840167338734546,1.7,0,0,0,0,0,0,0,1
0,41.0,1.0683450485902257,2.2442557031580135,3.3,-0.5327100072535731,0.23722162238392452,0.6360982467618896,-0.26,0,0,0,0,0,0,0,1
1,31.0,1.8481371117441112,0.8797785963824487,3.1,0.6202965109491873,-0.14963511868831014,0.09509800104308525,-0.44,0,0,0,0,0,0,0,1
1,40.0,1.780345426945068,0.847507357998723,2.8,0.8923890251552814,0.12245739551778359,-0.2891665943081337,-0.13,0,0,0,0,0,0,0,1
0,39.0,0.8661177110802343,1.8194399040487703,3.3,-0.10429437539122399,0.6656372542462736,0.03106521268499931,-0.43,0,0,0,0,0,0,0,1
1,38.0,2.1924819812461194,1.043698926771831,3.2,0.45576228607857844,-0.31416934355891907,0.32746263454212415,-0.84,0,0,0,0,0,0,0,1
0,40.0,1.1466298624942628,2.408707385043598,3.9,-0.5194328216495132,0.2504988079879843,0.6173474466216012,-0.01,0,0,0,0,0,0,0,1
1,40.0,1.7715228090595978,0.8433074800078683,3.3,0.7060746165016555,-0.06385701313584201,-0.02604274079719513,-0.95,0,0,0,0,0,0,0,1
0,45.0,0.9717259372778485,2.0412894499957064,2.7,-0.835698945314747,-0.0657673156772492,1.0899265953701898,-1.01,1,0,0,0,0,0,0,0
0,43.0,0.5873169685881132,1.233767552959301,3.4,0.43083573290698474,1.2007673625444821,-0.7246761024535403,-0.94,0,0,0,0,0,0,0,1
1,29.0,6.925517084418207,3.2967909475082977,2.8,-0.10535721958222337,-0.875288849219721,0.800998542091486,0.81,0,0,1,0,0,0,0,0
1,42.0,1.8618338051912793,0.8862987066380447,3.3,0.7031880417838194,-0.06674358785367782,-0.021966155047908196,-0.02,0,0,0,0,0,0,0,1
0,32.0,0.39267219188300967,0.8248803205180733,3.0,0.668879724475116,1.4388113541126135,-1.0608554286750342,-0.01,0,0,0,0,0,0,0,1
1,29.0,1.434482305814594,0.6828642861643693,3.4,0.8681211685470183,0.09818953890952073,-0.25489414059207105,1.42,0,0,0,0,0,0,0,1
0,41.0,0.7069124461937607,1.484999898766081,3.0,0.30792517018107163,1.077856799818569,-0.5510947829230457,-0.11,0,0,0,0,0,0,0,1
0,29.0,1.9849512956854178,4.1697560836841046,2.6,-0.21471938769017498,0.5552122419473227,-0.1318953950190364,-2.33,0,0,1,0,0,0,0,0
0,35.0,0.7462764991394469,1.5676913479746928,4.0,-0.07214998798249084,0.6977816416550068,-0.014330927875757795,1.61,0,0,0,0,0,0,0,1
0,42.0,1.332462585852111,2.7990832750985732,3.5,-0.5268947296433503,0.2430368999941473,0.6278855794480999,2.22,0,0,0,0,0,0,0,1
1,39.0,1.4511241414466194,0.6907863882100092,3.1,1.015992963393566,0.24606133375606834,-0.46372713835520607,0.64,0,0,0,0,0,0,0,1
0,38.0,1.3325926328583555,2.7993564628068213,2.7,-0.5256230685199133,0.2443085611175845,0.6260896669495617,0.0,0,0,0,0,0,0,0,1
1,39.0,2.08341494706999,0.9917791630111662,3.4,0.38710240429037085,-0.38282922534712666,0.42442804268350404,0.19,0,0,0,0,0,0,0,1
1,31.0,1.5041006770035896,0.7160050918426265,2.9,0.9031193456106907,0.13318771597319312,-0.304320565963023,0.59,0,0,0,0,0,0,0,1
0,38.0,0.9768430555716024,2.0520389002127923,3.2,-0.07026155542203977,0.6996700742154576,-0.016997880238659762,0.66,0,0,0,0,0,0,0,1
0,33.0,0.9360455713341431,1.966336264350682,3.5,-0.237976747868037,0.5319548817694604,0.2198590974240857,0.58,0,0,0,0,0,0,0,1
1,35.0,2.269004074412195,1.0801261481560518,3.2,0.25873535128195524,-0.5111962783555424,0.6057153295632349,0.47,0,0,0,0,0,0,0,1
1,38.0,3.3130462075187563,1.577127110147342,3.3,-0.20840538101152475,-0.9783370106490222,1.2654381631391025,-0.48,0,0,0,0,0,0,0,1
0,40.0,1.2070305159002355,2.5355900912064615,2.6,-0.4365861391438042,0.33334549049369355,0.5003466279032516,-0.08,0,0,0,0,0,0,0,1
0,39.0,0.4445618654797579,0.9338841447583605,3.4,0.5714325539106281,1.3413641835481256,-0.923234966479145,-2.19,0,0,0,0,0,0,0,1
0,33.0,0.6528107633626987,1.371349341388314,3.2,0.06727970040631795,0.8372113300438154,-0.21124150053521043,-1.41,0,0,0,0,0,0,0,1
1,40.0,1.9942940554133002,0.949354468180986,3.5,0.7412887355294386,-0.02864289410805899,-0.07577413174833084,-0.12,0,0,0,0,0,0,0,1
1,43.0,2.1921446284884687,1.0435383349338525,3.4,0.5642738594626985,-0.2056577701747992,0.17421639048783238,0.75,0,0,0,0,0,0,0,1
0,42.0,1.4053953908102217,2.9522920756546673,3.5,-0.5429623546627874,0.22696927497471,0.6505771975705763,1.78,0,0,0,0,0,0,0,1
0,40.0,0.6594284547015877,1.3852510218881107,3.8,0.10728728095214529,0.8772189105896429,-0.2677424917303563,0.57,0,0,0,0,0,0,0,1
1,44.0,1.4790175594393244,0.7040646412000008,3.1,0.8575515133845434,0.08761988374704612,-0.23996706964393763,-0.37,0,0,0,0,0,0,0,1
0,40.0,1.6382784850561183,3.4415059425791408,3.4,-0.09434624847271957,0.675585381164778,-0.3018932200878875,0.82,0,0,1,0,0,0,0,0
1,30.0,5.279482652976807,2.5132203712299708,3.4,0.9155713909294511,0.14563976129195352,0.3915553387490809,-0.6,0,0,0,0,1,0,0,0
1,33.0,2.1875731401354552,1.0413621448768293,3.1,1.8044553480246375,1.0345237183871403,-1.3082139182971604,-1.03,0,1,0,0,0,0,0,0
0,35.0,0.7263478901558127,1.525827631353789,3.2,0.03876101194396945,0.808692641581467,-0.17096577919128816,-0.17,0,0,0,0,0,0,0,1
0,44.0,0.6556361221517318,1.3772845283245223,3.4,0.034983831626772474,0.8049154612642702,-0.1656314293272677,0.81,0,0,0,0,0,0,0,1
0,22.0,1.4349901351704168,3.0144612913977613,2.5,0.20266258747672616,0.972594217114224,-0.7213460686708649,-1.64,0,0,1,0,0,0,0,0
1,33.0,2.090242139935657,0.9950291481548124,3.0,1.1773767264320232,0.407445096794526,-1.0105516291678656,-3.14,0,0,1,0,0,0,0,0
0,38.0,0.7938448171719779,1.6676173682946396,2.6,0.1447605939829415,0.914692223620439,-0.3206644455381025,-0.37,0,0,0,0,0,0,0,1
0,41.0,0.9461395123411488,1.9875404480572527,2.3,-0.2866552833485202,0.48327634628897737,0.2886057066179334,0.45,0,0,0,0,0,0,0,1
1,37.0,1.848084393443845,0.8797535006079429,3.3,0.7836906740450164,0.013759044407519135,-0.13565657207689696,0.62,0,0,0,0,0,0,0,1
1,30.0,0.6883990374948781,0.32770227658418866,3.8,1.6098765657971152,0.8399449361596176,-1.3024434949193922,1.18,0,0,0,0,0,0,0,1
1,40.0,1.6371711449664608,0.7793513386012597,3.5,0.83496653639956,0.06503490676206232,-0.20807127468804335,-0.67,0,0,0,0,0,0,0,1
1,45.0,0.8335340646345026,0.3967916799901556,3.7,1.429247273082918,0.6593156434454204,-1.0473484869735863,-0.84,0,0,0,0,0,0,0,1
0,37.0,0.9693139629570433,2.036222653334383,3.5,-0.03401799869576164,0.7359136309417359,-0.06818310192749717,0.87,0,0,0,0,0,0,0,1
1,22.0,5.079625326659165,2.418081218995454,2.4,0.45733104349105497,-0.31260058614644254,0.006338026165057734,0.07,0,0,1,0,0,0,0,0
0,33.0,1.3962970156522911,2.9331792615272456,3.6,-0.6098737457064669,0.16005788393103068,0.7450732871774797,0.0,0,0,0,0,0,0,0,1
0,37.0,1.011732602898396,2.125330825580989,3.6,-0.35377578353350364,0.41615584610399403,0.38339711210223915,0.61,0,0,0,0,0,0,0,1
1,26.0,7.162443612499478,3.4095763501694663,2.8,-0.020217888440614694,-0.7901495180781126,0.6807599139724368,-1.07,0,0,1,0,0,0,0,0
0,36.0,1.4225784171705995,2.9883881898807605,3.2,-0.6598577997197126,0.1100738299177852,0.8156636242378552,1.47,0,0,0,0,0,0,0,1
1,33.0,2.024111590869252,0.9635486691005621,3.6,0.3683805902431255,-0.4015510393943722,0.4508680582057848,-0.24,0,0,0,0,0,0,0,1
1,32.5,1.733687001784442,0.825296298258414,2.9,0.8795393751159629,0.10960774547846522,-0.27101958432084866,-0.55,0,0,0,0,0,0,0,1
0,33.0,1.0086067244108556,2.1187643416231166,3.1,-0.17856872239885013,0.5913629072386475,0.13595968940788106,-0.84,0,0,0,0,0,0,0,1
0,37.0,0.6225538682628319,1.307789155961953,3.0,0.23667115803356692,1.0066027876710648,-0.45046579566515776,0.34,0,0,0,0,0,0,0,1
1,42.0,1.859554778481336,0.8852138093610783,2.9,0.7276723499672672,-0.04225927967023047,-0.05654429404603075,0.26,0,0,0,0,0,0,0,1
1,37.0,1.4987885915669017,0.7134763513938496,3.3,0.8407978519064063,0.07086622226890829,-0.2163065916358156,-0.45,0,0,0,0,0,0,0,1
1,30.0,4.872451168078494,2.319458995955515,3.3,0.6049555892474875,-0.16497604039000982,-0.20214579230572816,-2.39,0,0,1,0,0,0,0,0
0,42.0,0.8060279394966815,1.693210262458906,3.8,0.0792371169214241,0.8491687465589218,-0.22812844735927088,-1.41,0,0,0,0,0,0,0,1
1,39.0,2.6877135278930737,1.279446649289127,3.8,0.3580632299059961,-0.4118683997315018,0.4654388239859745,-0.14,0,0,0,0,0,0,0,1
0,37.0,0.9742205884464179,2.0465299246156228,3.7,-0.30737232409547455,0.46255930554202296,0.3178634952885667,0.4,0,0,0,0,0,0,0,1
1,37.0,1.0724612594058096,0.5105294707188561,4.0,1.2134596955102666,0.44352806587276905,-0.7426009402808161,2.33,0,0,0,0,0,0,0,1
0,39.0,0.690595432444529,1.4507230036622532,2.6,-0.011630802551679965,0.7583008270858177,-0.09979957947909225,0.83,0,0,0,0,0,0,0,1
1,44.0,1.8055717770683062,0.8595159924026559,3.5,0.615539959959269,-0.1543916696782286,0.10181547413028702,-1.31,0,0,0,0,0,0,0,1
0,44.0,0.9642370225746284,2.0255576042260786,3.4,-0.038394196332176944,0.7315374333053204,-0.062002785578696956,1.79,0,0,0,0,0,0,0,1
0,41.0,0.706795946208226,1.4847551690719636,3.5,0.31080226540192074,1.0807338950394183,-0.55515798118505,0.62,0,0,0,0,0,0,0,1
1,29.5,5.200556542067207,2.4756487524183965,2.4,0.2951893249958761,-0.4747423046416214,0.2353238254579728,-0.17,0,0,1,0,0,0,0,0
1,48.0,1.1547682254590925,0.5497104960912209,3.8,1.1167360069119276,0.3468043772744299,-0.6060022206557483,-0.37,0,0,0,0,0,0,0,1
1,35.0,1.3009624230828456,0.619304102089049,3.4,0.8568072162884331,0.08687558665093553,-0.2389159307572523,-0.37,0,0,0,0,0,0,0,1
1,41.0,1.7109991290662716,0.814496068833846,3.4,0.7556873242166006,-0.014244305420897212,-0.24502277909636455,-0.02,0,0,0,1,0,0,0,0
1,37.0,0.9473822226840464,0.45098742772611844,3.2,1.4046431923167093,0.6347115626792115,-1.012601198290536,-1.15,0,0,0,0,0,0,0,1
1,32.5,1.7559294413216795,0.8358844857429051,3.7,0.7033578144207276,-0.06657381521676999,-0.022205917666198158,1.52,0,0,0,0,0,0,0,1
1,36.0,1.6049667275347206,0.7640208974855177,2.9,0.8669935584859587,0.0970619288484611,-0.25330166523459396,0.36,0,0,0,0,0,0,0,1
0,42.0,1.5772330204653864,3.31326869166431,3.5,0.6154520938382715,1.385383723475769,-0.716377025245134,0.15,0,1,0,0,0,0,0,0
0,27.7,3.065399153092062,6.439435967678002,2.2,0.11986276823420036,0.8897943978716977,0.4279590811879708,0.56,0,0,0,0,1,0,0,0
0,40.0,3.779501703345284,7.939540005376575,3.3,-0.3636749176280595,0.40625671200943814,0.6664020855891158,-0.95,0,1,0,0,0,0,0,0
1,31.0,1.3010057438303249,0.6193247242962268,3.5,0.9333541383829774,0.16342250874548,-0.3470198678680021,-1.54,0,0,0,0,0,0,0,1
1,40.0,1.5699386904166555,0.7473463135848236,3.6,0.8556584973479086,0.08572686771041096,-0.38620778193327243,-0.01,0,0,0,1,0,0,0,0
0,32.0,2.238101801331396,4.701545384156856,3.5,0.44908655646445245,1.21901818610195,-0.03698956370003309,0.12,0,0,0,0,1,0,0,0
0,46.0,0.6757810423706316,1.419602646567863,3.2,0.1555841559855857,0.9255157856230832,-0.4848642359328153,0.55,0,0,0,1,0,0,0,0
0,26.5,0.4364899360710738,0.9169275691325052,3.8,0.5674213372085071,1.3373529668460047,-0.9175700970599922,-1.19,0,0,0,0,0,0,0,1
1,31.5,2.5187176833238856,1.1989986533126609,3.0,0.281058051399101,-0.4888735782383966,-0.2053578657314331,-1.07,0,0,0,0,0,1,0,0
0,32.0,0.8784219911382593,1.8452873123649467,3.8,0.036264254683589715,0.8061958843210871,-0.16743971592876353,1.25,0,0,0,0,0,0,0,1
0,41.0,1.2134312176429833,2.549035945061761,3.6,-0.39535576161847735,0.37457586801902015,0.44211873294562976,-1.59,0,0,0,0,0,0,0,1
0,39.0,1.2635557806745266,2.6543318291960913,3.1,-0.4483369437469769,0.3215946858905204,0.5169417855799131,-0.21,0,0,0,0,0,0,0,1
1,26.0,5.18002358585147,2.4658743394247553,3.2,0.28987653594288926,-0.4800550936946087,0.2428268497201031,-1.21,0,0,1,0,0,0,0,0
0,43.0,0.6993281842641055,1.4690677585719243,4.0,0.19290007566477196,0.9628317053022698,-0.3886497721571024,0.22,0,0,0,0,0,0,0,1
0,40.0,0.5204499343941091,1.0933010219998691,3.6,0.6593604053192551,1.4292920349567526,-1.0474117022494138,-0.24,0,0,0,0,0,0,0,1
0,38.0,0.9723070932400547,2.042510275219098,3.8,-0.2219477391798419,0.5479838904576559,0.19722201549104454,0.9,0,0,0,0,0,0,0,1
0,42.0,1.2360069311842112,2.596460392748038,2.9,-0.3996510365912995,0.37028059304619804,0.44818476568515414,-0.58,0,0,0,0,0,0,0,1
1,36.0,2.108887893456036,1.0039051859533128,3.4,0.7614260044978552,-0.0085056251396417,-0.10421313358638358,0.37,0,0,0,0,0,0,0,1
1,35.5,2.1345848228611803,1.0161378327302941,3.2,0.39517563025567043,-0.37475599938182724,0.4130265716882933,0.32,0,0,0,0,0,0,0,1
0,38.0,0.5371924998298045,1.1284718668632758,3.2,0.06642411495037828,0.8363557445878762,-0.9895809965854718,1.6,0,0,0,0,0,1,0,0
1,35.0,1.0468751635262787,0.49834958461800416,3.5,1.1825266094287263,0.4125949797912284,-0.6989154686655101,0.6,0,0,0,0,0,0,0,1
1,32.0,2.279706523024238,1.0852208920243103,3.2,0.4053965316822074,-0.3645350979552904,0.3985920306931009,0.28,0,0,0,0,0,0,0,1
0,28.0,1.4051066921068283,2.951685610812209,3.4,-0.6031638606092368,0.1667677690282607,0.7355972040545627,-0.92,0,0,0,0,0,0,0,1
