sex,LSAT_I,LSAT,c_LSAT,UGPA_I,UGPA,c_UGPA,K,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
0,40.0,3.21174936749069,0.9112987296835302,3.1,-1.1846267750925508,-0.8756559906454295,-0.10296340082065981,0.53,0,0,0,0,0,0,0,1
0,37.0,4.291285569152074,1.2176053111307683,3.8,-1.0775217379543214,-0.7685509535071999,-0.4686376723678832,-0.05,0,0,0,0,0,0,0,1
0,41.0,0.691708958327434,0.19626484601038402,3.2,-1.6497634034613393,-1.3407926190142179,1.4850898065104994,1.36,0,0,0,0,0,0,0,1
0,35.0,3.0347491136540277,0.8610768449662194,2.4,-1.3604910909350862,-1.0515203064879646,0.4974663950616087,-0.07,0,0,0,0,0,0,0,1
1,40.0,1.3370614228362836,4.712292510911252,3.5,0.06488455453327814,-0.2440862299138436,0.28152933582537065,0.4,0,1,0,0,0,0,0,0
1,29.0,1.5320501719340978,5.399504037915342,2.7,-0.6863747692583022,-0.9953455537054238,-0.7492007263255038,-0.1,0,0,0,0,0,0,0,1
0,36.0,6.572326043750072,1.8648255792807542,3.7,-0.9350672808632091,-0.6260964964160876,-0.955000697089288,0.78,0,0,0,0,0,0,0,1
1,36.0,0.6318666947773008,2.2269288776405785,3.1,-1.1238591981255772,-1.4328299825726984,0.7444433086681834,-0.76,0,0,0,0,0,0,0,1
0,44.0,3.6392783367925103,1.032605395319166,3.6,-1.2155697821165925,-0.9065989976694705,0.002681131456507778,0.27,0,0,0,0,0,0,0,1
1,36.0,1.43034787114223,5.041068006347446,4.0,-0.8966170156599321,-1.2055878001070535,-0.031399002377203694,0.55,0,0,0,0,0,0,0,1
1,34.0,1.7117212243717412,6.032730410592701,3.6,-0.6962548471066865,-1.0052256315538082,-0.7154685101144682,-1.87,0,0,0,0,0,0,0,1
0,44.0,4.096173026779563,1.1622442627846103,3.8,-1.2103043897498702,-0.9013336053027485,-0.01529578699249553,0.86,0,0,0,0,0,0,0,1
0,34.0,2.7653468174246343,0.7846368920817625,3.1,-1.3292254148339204,-1.0202546303867983,0.3907202173074302,0.86,0,0,0,0,0,0,0,1
1,42.0,1.1052819743267641,3.895417129765592,3.5,-0.9936568860947731,-1.3026276705418944,0.29991112906414535,0.55,0,0,0,0,0,0,0,1
0,40.0,1.3109343498334676,0.3719632732846508,3.0,-2.1480420192787846,-1.8390712348316636,0.852494788938581,-1.43,0,0,0,0,1,0,0,0
0,37.0,5.885513957958237,1.66995016725494,2.9,-1.00241389885856,-0.6934431144114382,-0.7250682295356321,0.28,0,0,0,0,0,0,0,1
1,38.0,0.9046176663909005,3.18820286171237,3.7,-0.9346968739401771,-1.2436676583872985,0.09861191783076727,-1.56,0,0,0,0,0,0,0,1
0,36.0,1.927288769154918,0.5468470936249985,2.8,-1.609550747517299,-1.300579963070177,0.5753524867156,-3.08,1,0,0,0,0,0,0,0
1,28.0,0.6884521975144396,2.4263568442397005,3.0,-1.0561522450125629,-1.3651230294596841,0.5132805975593674,-0.76,0,0,0,0,0,0,0,1
0,35.0,4.228526863547694,1.1997982153241187,3.2,-1.1291028708207145,-0.8201320863735926,-0.29253117270666157,1.23,0,0,0,0,0,0,0,1
0,45.0,1.5641320835500583,0.44380535891879597,3.0,-1.4950142977378236,-1.1860435132907015,0.9567508224625412,1.16,0,0,0,0,0,0,0,1
0,41.0,3.6837720934242006,1.0452300117689193,2.9,-1.2150315833913805,-0.9060607989442585,0.000843632193652926,1.54,0,0,0,0,0,0,0,1
0,39.0,4.295765808212431,1.2188765299268887,3.8,-1.041854601778909,-0.7328838173317876,-0.5904111611561537,1.92,0,0,0,0,0,0,0,1
1,27.5,0.8659371917355384,3.0518787498026114,2.4,-0.8412682756105869,-1.1502390600577086,-0.22036873470155446,-0.16,0,0,0,0,0,0,0,1
0,40.0,4.52445895268245,1.2837657065707337,3.0,-1.151601694149345,-0.8426309097022235,-0.21571647704721533,-0.42,0,0,0,0,0,0,0,1
0,39.0,4.043794834544673,1.1473825240294266,3.3,-1.1417972335507185,-0.832826449103597,-0.24919052348901935,0.18,0,0,0,0,0,0,0,1
1,44.0,0.5454906996235772,1.922508341580257,3.8,-1.7941103012627064,-2.1030810857098285,0.6989907421616522,0.67,0,0,0,0,1,0,0,0
0,40.0,6.757034970381824,1.9172347155304592,3.5,-1.0350845994494107,-0.7261138150022891,-0.613525066312802,0.23,0,0,0,0,0,0,0,1
0,45.0,4.46279056136029,1.266267975507921,3.8,-0.30148708221676895,0.007483702230352708,0.4775053180284516,0.3,0,1,0,0,0,0,0,0
0,32.5,6.142098822645466,1.7427533142290694,2.8,-1.093721109134155,-0.7847503246870333,-0.41333034589673273,0.0,0,0,0,0,0,0,0,1
1,28.0,0.9000905280028036,3.1722475735276032,3.4,-1.0399442829409995,-1.3489150673881214,0.45794394036616076,-1.42,0,0,0,0,0,0,0,1
1,43.0,0.38141222555632304,1.344235906714308,3.4,-0.2077412546783769,-0.5167120391254987,1.2123188379080942,1.0,0,1,0,0,0,0,0,0
0,37.0,2.909789220645856,0.8256208430401705,3.0,-1.3292614553564712,-1.0202906709093502,0.39084326559892363,0.66,0,0,0,0,0,0,0,1
0,29.0,6.853709200813493,1.9446649702935648,3.2,-0.9487897630033274,-0.6398189785562055,-0.9081498785425256,0.68,0,0,0,0,0,0,0,1
1,46.0,0.24605167819514331,0.8671759282356395,3.9,-1.299563976400464,-1.6085347608475857,1.3443284169671872,0.86,0,0,0,0,0,0,0,1
1,39.0,0.35747179332474777,1.2598610847457552,3.5,-1.3854420740843068,-1.6944128585314284,0.8087336650556843,-1.44,0,0,1,0,0,0,0,0
0,28.5,2.185230193764735,0.6200351496292994,2.6,-2.011193295979735,-1.7022225115326133,0.3852706644563353,-0.64,0,0,0,0,1,0,0,0
1,39.0,1.1145699101109545,3.928151205769984,3.2,-0.7788400994423003,-1.0878108838894218,-0.433508830203298,0.92,0,0,0,0,0,0,0,1
1,20.0,0.8401194241510128,2.9608875127815555,3.0,-1.2090676267650855,-1.5180384112122074,0.20656219612876148,-0.69,0,0,1,0,0,0,0,0
0,35.0,3.6274729485746646,1.0292557456250653,3.6,-1.1120347615446404,-0.8030639770975185,-0.35080451439984156,1.37,0,0,0,0,0,0,0,1
0,42.0,3.8772943940573965,1.1001398464271106,3.6,-1.263557819666091,-0.9545870352189693,0.16652021076373383,1.06,0,0,0,0,0,0,0,1
0,45.0,7.5911950585183465,2.153918510463508,3.4,-0.8477158627601844,-0.538745078313063,-1.253232853455715,0.69,0,0,0,0,0,0,0,1
1,40.0,0.7066682749999911,2.490556950567839,3.4,-0.9994651091917737,-1.3084358936388953,0.3197413612056865,1.68,0,0,0,0,0,0,0,1
0,41.0,5.263842801543598,1.4935577809573215,3.4,-1.0318923076812152,-0.7229215232340934,-0.6244240772098768,-0.95,0,0,0,0,0,0,0,1
0,37.0,4.849031268702187,1.3758595487220349,3.3,-1.8577916267317518,-1.5488208422846306,-0.1384679491066117,-1.07,0,0,0,0,1,0,0,0
1,33.0,1.4903761033607463,5.252629408310946,3.8,-0.7991511283846365,-1.1081219128317583,-0.3641636256142931,-0.11,0,0,0,0,0,0,0,1
0,37.0,2.2028061178028713,0.6250221257025542,3.3,-1.3641642747180296,-1.0551934902709086,0.5100072506551097,0.54,0,0,0,0,0,0,0,1
0,38.0,1.43045526557527,0.4058760249422354,2.6,-1.429499843950579,-1.1205290595034578,0.7330736658639596,-0.37,0,0,0,0,0,0,0,1
1,24.0,0.9010504218190092,3.1756305897182733,3.2,-0.9395575073691316,-1.2485282918162535,0.1152069224718386,-0.69,0,0,0,0,0,0,0,1
1,41.0,2.2085140332058395,7.783609609229287,3.6,-0.6016994849379228,-0.9106702693850446,-1.0382961203352858,1.3,0,0,0,0,0,0,0,1
0,32.0,2.5325060978483998,0.7185708863977007,2.8,-1.230190032588869,-0.9212192481417475,0.052597079241372045,-1.98,0,0,0,0,0,0,0,1
0,45.0,4.35011133852409,1.2342964793283842,2.9,-1.230460052108624,-0.9214892676615022,0.05351897044115201,1.42,0,0,0,0,0,0,0,1
0,45.0,4.027796222245214,1.1428430928979776,3.5,-1.1637766167623749,-0.8548058323152535,-0.17414928210830982,0.49,0,0,0,0,0,0,0,1
1,42.0,1.3169226398880725,4.641316088702901,2.9,-0.8658111792028323,-1.1747819636499537,-0.13657521170258258,-0.26,0,0,0,0,0,0,0,1
0,36.0,3.4051772238672067,0.9661817668176031,3.4,-1.240538404122458,-0.9315676196753363,0.08792812737276222,-0.11,0,0,0,0,0,0,0,1
1,29.0,0.8875114891754737,3.1279144490741677,3.4,-1.0367339818723236,-1.3457047663194457,0.44698344274530366,0.27,0,0,0,0,0,0,0,1
1,35.0,1.950436609944681,6.874050565719485,3.2,-0.6926100271702553,-1.001580811617377,-0.7279125268552971,1.23,0,0,0,0,0,0,0,1
0,41.0,1.7993072312150333,0.5105337330221806,3.9,-1.3907409082439381,-1.0817701237968163,0.6007442632591135,0.04,0,0,0,0,0,0,0,1
1,27.0,0.7161983814495957,2.524144524394773,2.5,-1.2222614263769096,-1.5312322108240315,0.2516080052793351,-1.7,0,0,1,0,0,0,0,0
0,40.0,4.9648368121424395,1.4087181041546668,3.0,-1.1352768914311269,-0.8263061069840052,-0.2714520474894564,-0.89,0,0,0,0,0,0,0,1
0,36.0,1.3375169313679072,0.3795057898425258,2.8,-1.5125753720896618,-1.2036045876425399,1.0167072282747849,0.25,0,0,0,0,0,0,0,1
1,32.0,0.7229629591425774,2.5479853654045272,3.1,-0.9851993198551576,-1.2941701043022795,0.27103560223208606,0.74,0,0,0,0,0,0,0,1
0,30.3,3.776435860049393,1.071522341322394,2.9,-1.2562420866835369,-0.947271302236415,0.14154309109963253,1.05,0,0,0,0,0,0,0,1
0,33.0,3.690774858589769,1.0472169697377602,2.5,-1.3425330892800358,-1.0335623048329134,0.4361548139342018,0.45,0,0,0,0,0,0,0,1
0,33.0,5.643603685236321,1.6013107751341549,2.7,-0.9648194025909078,-0.655848618143786,-0.8534220437368847,-1.23,0,0,0,0,0,0,0,1
0,28.5,2.3379863411753328,0.6633780345055835,3.1,-1.2443863135958215,-0.9354155291487,0.1010655253070528,-0.41,0,0,0,0,0,0,0,1
0,43.0,5.189320570902111,1.4724129136759034,2.2,-1.089000269530917,-0.7800294850837957,-0.42944807134765894,-0.08,0,0,0,0,0,0,0,1
0,42.0,1.0391166940478032,0.2948379885627726,3.4,-1.5246692611401924,-1.2156984766930707,1.0579977612589455,2.04,0,0,0,0,0,0,0,1
1,34.0,0.7398609976738897,2.6075402213447103,3.9,-0.9269810457617047,-1.2359518302088264,0.07226880714303134,1.43,0,0,0,0,0,0,0,1
0,33.5,0.9954362028503033,0.2824441272785921,2.8,-1.5511204812674932,-1.2421496968203714,1.148306591824054,1.02,0,0,0,0,0,0,0,1
0,39.0,1.1880461898548087,0.3370951029301273,4.0,-1.4923957258569271,-1.183424941409805,0.9478105859374842,1.72,0,0,0,0,0,0,0,1
0,29.5,1.060909238050761,0.301021384399162,2.4,-2.0845921228679947,-1.7756213384208726,0.7484284208904562,-1.11,0,0,0,0,0,1,0,0
1,38.0,0.6016755773417591,2.1205243593756276,3.1,-1.036089581143393,-1.3450603655905147,0.4447833523160172,1.84,0,0,0,0,0,0,0,1
0,37.5,2.454104923641437,0.6963254113355163,3.2,-1.2302602990598976,-0.921289514612776,0.0528369805690225,1.03,0,0,0,0,0,0,0,1
1,27.7,1.3204325583364502,4.653686322512444,3.8,-0.7932459013061617,-1.1022166857532834,-0.38432504535644146,0.8,0,0,0,0,0,0,0,1
0,43.0,2.968135370577844,0.8421759244712249,3.9,-1.3037337617361213,-0.9947629772889997,0.3036875069313382,0.57,0,0,0,0,0,0,0,1
1,39.0,1.6866542537545421,5.944385256141912,2.6,-0.7409158470363387,-1.0498866314834605,-0.562988486277971,1.59,0,0,0,0,0,0,0,1
0,41.0,4.013291653166191,1.1387275801776795,3.5,-1.1342402617594416,-0.8252694773123201,-0.2749912722559671,0.52,0,0,0,0,0,0,0,1
1,48.0,1.009657633702969,3.5584020484191665,3.5,-0.9267677916860928,-1.2357385761332143,0.07154072253713911,0.5,0,0,0,0,0,0,0,1
0,27.7,3.0072023200025906,0.8532607437736714,2.0,-1.185113669943086,-0.8761428854959643,-0.10130106145225386,-0.81,0,0,0,0,0,0,0,1
0,34.5,3.332234955799872,0.9454851966235437,3.4,-1.1543610250351324,-0.8453902405880106,-0.20629566605103639,0.09,0,0,0,0,0,0,0,1
0,33.0,3.366967957751467,0.9553403057665444,2.6,-1.170709501780094,-0.8617387173329721,-0.15047926857474458,0.99,0,0,0,0,0,0,0,1
1,42.0,0.41070705158822435,1.447481566906749,3.7,-0.7226489358448194,-1.0316197202919408,0.009746331749806185,-1.81,0,0,0,1,0,0,0,0
0,29.5,2.157899204959416,0.6122802806998032,3.5,-1.3220337661581096,-1.0130629817109882,0.36616674194327387,-0.03,0,0,0,0,0,0,0,1
0,43.0,3.6037691994466794,1.0225300662530328,3.3,-1.167349525478245,-0.8583787410311234,-0.16195078214145636,-0.34,0,0,0,0,0,0,0,1
0,38.0,4.841881935436249,1.3738310036589356,3.2,-1.1644111460182827,-0.855440361571161,-0.17198289451694004,0.17,0,0,0,0,0,0,0,1
0,30.0,3.346932984081715,0.949655601275187,3.0,-1.1727096532789523,-0.8637388688318306,-0.14365042128733524,-0.89,0,0,0,0,0,0,0,1
1,42.0,1.1221874875938878,3.9549983294032165,3.6,-0.8855761996860962,-1.194546984133218,-0.06909417009661535,0.94,0,0,0,0,0,0,0,1
1,32.0,0.6967059159929385,2.455445960946766,3.1,-0.9559229080088907,-1.2648936924560126,0.17108110091779638,0.28,0,0,0,0,0,0,0,1
0,34.0,5.815331719677278,1.6500367253035984,2.5,-0.9676514430622949,-0.6586806586151731,-0.843752990216739,-0.99,0,0,0,0,0,0,0,1
1,15.0,1.1158806134767,3.9327706028664378,2.1,-1.0944939109473235,-1.4034646953944452,-0.1846113769315512,-1.22,0,0,1,0,0,0,0,0
0,41.0,4.46080008963674,1.2657032009425384,2.8,-1.148686398792935,-0.8397156143458134,-0.22566977648377243,1.37,0,0,0,0,0,0,0,1
0,39.0,2.579525408998956,0.731912101299402,3.3,-1.227259717683237,-0.9182889332361153,0.04259250058520539,0.58,0,0,0,0,0,0,0,1
1,43.0,1.2744519900840243,4.491634016071859,2.8,-0.9058133343714557,-1.214784118818577,-1.2526951567970456e-06,0.66,0,0,0,0,0,0,0,1
1,37.0,1.3804943875842755,4.865366132670883,2.9,-0.7709433798024876,-1.0799141642496093,-0.4604695341912375,0.0,0,0,0,0,0,0,0,1
0,39.0,4.765865143455502,1.352262070955823,2.8,-1.2198823684357536,-0.9109115839886316,0.017405012824556622,0.61,0,0,0,0,0,0,0,1
1,35.0,1.029838237017223,3.629525860862803,4.0,-0.9960877695807433,-1.3050585540278647,0.30821056643608846,-0.16,0,0,0,0,0,0,0,1
0,48.0,3.1102560512501896,0.8825011120681806,3.0,-1.247025548367862,-0.93805476392074,0.11007630835232046,0.42,0,0,0,0,0,0,0,1
1,38.0,0.6297125405522308,2.2193368518377463,3.2,-0.9701808221642487,-1.2791516066113706,0.21975997272299921,-1.1,0,0,0,0,0,0,0,1
1,38.0,0.9389744657009153,3.309288763468499,3.4,-1.0479548229150142,-1.3569256073621359,0.485293245758,-0.73,0,0,0,0,0,0,0,1
0,28.0,4.835889327981217,1.3721306668840494,3.2,-1.104623404932587,-0.7956526204854651,-0.3761081089151173,0.51,0,0,0,0,0,0,0,1
0,28.0,0.8058654137973024,0.22865549078106973,3.4,-1.6051986312439095,-1.296227846796788,1.3329383199632818,-0.92,0,0,0,0,0,0,0,1
1,27.0,1.8378475915726717,6.477245767507732,3.4,-1.3432105335709545,-1.6521813180180764,-0.8404554734135943,-1.84,0,0,0,0,1,0,0,0
0,20.5,3.0250140129743057,0.8583146167012835,1.9,-1.421816751550301,-1.1128459671031792,-0.12195442871047647,-0.88,0,0,1,0,0,0,0,0
0,33.0,1.5351267997323026,0.43557542710506847,2.8,-2.0702937570682654,-1.7613229726211435,0.6996114404959315,-0.97,0,0,0,0,0,1,0,0
0,40.0,2.163434439704518,0.6138508429742978,3.3,-1.3586659971498745,-1.049695212702753,0.4912352236970787,0.62,0,0,0,0,0,0,0,1
0,35.0,5.094552930988039,1.4455236331040897,3.1,-1.08436277795395,-0.7753919935068282,-0.4452812328825869,-0.76,0,0,0,0,0,0,0,1
0,44.0,2.0229297421461316,0.5739841728986171,3.0,-1.4066603081806388,-1.0976895237335165,0.6550957217046105,0.75,0,0,0,0,0,0,0,1
0,32.0,2.9605743232115236,0.8400305600384486,3.0,-1.3709052249669136,-1.0619344405197921,0.5330219672142873,0.29,0,0,0,0,0,0,0,1
0,44.0,3.8327304352721954,1.0874953108846777,2.4,-1.1648328093058653,-0.8558620248587435,-0.17054326646913928,-0.48,0,0,0,0,0,0,0,1
0,35.0,3.6013399418447887,1.0218407909972844,3.1,-1.257800174443828,-0.9488293899967062,0.1468626598330423,-0.06,0,0,0,0,0,0,0,1
1,18.0,1.2274023684306248,4.32581397521823,3.2,-0.9108628227679653,-1.2198336072150868,-0.8115582152651043,-0.58,0,0,1,0,0,0,0,0
0,37.0,2.464523206740617,0.6992814851343826,3.4,-1.2751335855778827,-0.9661628011307609,0.20604178585018393,0.22,0,0,0,0,0,0,0,1
0,37.0,6.1127248290588065,1.7344187650540313,3.8,-0.1653568767670257,0.14361390768009596,0.012734332055461053,0.15,0,1,0,0,0,0,0,0
0,27.0,3.676501328504181,1.043167011803073,3.3,-1.204072589833459,-0.8951018053863373,-0.03657218029527415,-1.38,0,0,0,0,0,0,0,1
0,38.0,1.7333772271478152,0.49182681598729777,3.2,-1.392709221968115,-1.083738437520993,0.6074644111298044,1.83,0,0,0,0,0,0,0,1
1,33.0,1.164618869692647,4.1045420083072495,3.8,-0.9610586989634772,-1.270029483410599,0.18861553875859893,-1.18,0,0,0,0,0,0,0,1
1,39.0,0.6269126861498137,2.2094691429151725,3.5,-1.1155217215564615,-1.4244925060035833,0.7159777877887266,0.12,0,0,0,0,0,0,0,1
0,43.0,2.532309464026606,0.7185150937029698,3.0,-1.2437197781721459,-0.9347489937250243,0.09878986337718121,1.47,0,0,0,0,0,0,0,1
0,32.5,4.2281064788292815,1.1996789357614766,3.3,-1.2604956518631316,-0.9515248674160098,0.1560654645573765,-0.11,0,0,0,0,0,0,0,1
1,25.0,0.772067619382902,2.7210481123727766,2.5,-1.58192330703084,-1.890894091477962,-0.025450671806518586,0.53,0,0,0,0,1,0,0,0
0,38.0,4.268837918501852,1.211236035953512,3.8,-1.107254750532752,-0.79828396608563,-0.3671242608045243,1.69,0,0,0,0,0,0,0,1
0,42.0,8.358009788633668,2.371493797168608,2.9,0.015216622657462068,0.3241874071045836,-0.6037733936975586,1.31,0,1,0,0,0,0,0,0
1,33.0,0.3424312767040231,1.2068528140548473,3.9,-1.168260732576099,-1.4772315170232206,0.896037474541248,0.28,0,0,0,0,0,0,0,1
0,28.5,4.1937986017642555,1.1899444511519497,2.6,-1.1739814535315745,-0.8650106690844525,-0.13930828534903317,-0.24,0,0,0,0,0,0,0,1
0,39.0,3.5696591567641733,1.0128517149842022,3.8,-1.2473732781370077,-0.9384024936898859,0.11126351516747306,0.13,0,0,0,0,0,0,0,1
0,42.0,4.594106576111877,1.3035274574094367,3.7,-1.054487975343717,-0.745517190896596,-0.5472787390130843,0.4,0,0,0,0,0,0,0,1
0,29.5,8.414452707460038,2.3875088576047503,2.8,-0.8090628741698932,-0.5000920897227716,-1.385200535121668,-1.33,0,0,0,0,0,0,0,1
1,30.0,0.9063856032327028,3.194433716478726,3.6,-1.0595973110221761,-1.3685680954692978,0.5250426214301174,0.25,0,0,0,0,0,0,0,1
0,39.0,2.515062941290106,0.7136215816436802,2.4,-1.6460602925437902,-1.3370895080966685,0.6436500255052017,-1.37,0,0,1,0,0,0,0,0
1,37.0,1.506872978230932,5.310770417075755,3.2,-0.6886312669351946,-0.9976020513823162,-0.7414966708833616,-0.02,0,0,0,0,0,0,0,1
0,43.5,4.053872613501227,1.15024198350472,3.5,-1.2698050842041813,-0.9608342997570594,0.18784940283693732,0.74,0,0,0,0,0,0,0,1
0,33.5,7.670129613730773,2.1763153265480146,3.2,-0.9137213876154867,-0.6047506031683649,-1.0278790991929332,-0.32,0,0,0,0,0,0,0,1
0,32.0,6.965793830562397,1.9764677571925413,3.8,-0.9784122930019152,-0.6694415085547935,-0.8070136727388764,1.62,0,0,0,0,0,0,0,1
0,28.0,3.5125961181139127,0.9966607023353872,3.0,-1.1815855877706645,-0.8726148033235427,-0.11334651620237875,0.13,0,0,0,0,0,0,0,1
0,38.0,1.1854135938146344,0.33634813261810215,3.1,-1.5266478678800584,-1.2176770834329367,1.064753051183779,0.58,0,0,0,0,0,0,0,1
0,39.0,5.211086393737074,1.4785887276733425,2.9,-1.1345811342674215,-0.8256103498202997,-0.2738274772620385,1.67,0,0,0,0,0,0,0,1
0,38.0,1.9550754336344172,0.5547312555395674,3.4,-1.3952101005364947,-1.086239316089373,0.6160028232638682,0.8,0,0,0,0,0,0,0,1
0,33.0,1.3856386232818625,0.3931597932200284,2.4,-1.6489916469986352,-1.3400208625515138,0.6536581533539297,-1.56,0,0,1,0,0,0,0,0
0,39.0,2.429269246511235,0.6892785597820696,3.2,-1.8209446884620666,-1.5119739040149447,-0.15170742797029205,0.17,0,0,0,0,0,1,0,0
0,32.0,3.85703291018531,1.0943908721450475,3.5,-1.1331535450404284,-0.824182760593307,-0.2787015024675532,0.61,0,0,0,0,0,0,0,1
1,35.0,1.577746408474602,5.560554255615782,3.4,0.18478437492992864,-0.12418640951719315,-0.12782843719517198,-1.83,0,1,0,0,0,0,0,0
