sex,LSAT_I,LSAT,c_LSAT,UGPA_I,UGPA,c_UGPA,K,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,28.5,1.1188499715055003,1.7311816872512331,2.7,-0.39624806182644157,0.7564326337683437,0.8167038138476869,-1.07,0,0,0,0,0,0,0,1
0,42.0,3.4095719387663683,2.2035812269894315,4.0,0.5307385613979906,-0.6219421341967946,-1.0224759395663612,-0.35,0,0,0,0,0,0,0,1
1,31.0,1.4190096407166721,2.1956147531881833,3.3,-0.8266179834397733,0.32606271215501176,-0.5655617560960853,-0.03,0,0,1,0,0,0,0,0
0,40.5,2.7105436574944104,1.7518043982820417,3.6,0.6161890860652061,-0.5364916095295791,-0.3261400844152328,0.11,0,0,0,0,0,0,0,1
0,39.5,3.5119220487335006,2.2697293490863877,3.3,0.548096501277334,-0.6045841943174509,-0.8810261830362901,1.02,0,0,0,0,0,0,0,1
1,31.0,1.050545497601065,1.6254950827982901,3.6,-0.3895341613159672,0.7631465342788182,0.8714153521509079,0.91,0,0,0,0,0,0,0,1
0,33.0,2.0335550488362157,1.3142716476269414,3.0,0.6891237261139757,-0.4635569694808095,0.26820389587380705,-0.63,0,0,0,0,0,0,0,1
1,24.0,1.4116115964080709,2.184167857576888,2.8,-0.777027667457613,0.37565302813717216,-0.1614505441271205,-1.82,0,0,1,0,0,0,0,0
0,42.0,4.074975644804415,2.633626740422754,3.5,0.5756136179075281,-0.5770670776872568,0.037665225724597226,0.54,0,1,0,0,0,0,0,0
0,39.0,2.4742719636634876,1.5991037430839017,3.6,0.6473480527554057,-0.5053326428393793,-0.07222583637118092,0.75,0,0,0,0,0,0,0,1
1,33.0,1.2578703797826742,1.9462861168824848,3.5,-0.43165303792009513,0.72102765767469,0.5281888585470276,-0.48,0,0,0,0,0,0,0,1
0,41.0,3.4232949385196023,2.2124503006377627,2.7,0.5271940384662903,-0.6254866571284949,-1.0513602374259783,1.55,0,0,0,0,0,0,0,1
0,34.0,1.1097770647289653,0.7172407416237108,3.9,0.10079109464825427,-1.0518896009465306,-0.6802031406123435,-0.34,1,0,0,0,0,0,0,0
1,37.5,1.7689947660442067,2.7371420850091646,2.7,-0.5203956171639524,0.632285078430833,-0.19497393122805556,1.18,0,0,0,0,0,0,0,1
1,44.0,1.7098389747122806,2.645611115480797,3.7,-0.5351237982539635,0.6175568973408218,-0.3149937978593528,0.78,0,0,0,0,0,0,0,1
1,37.0,2.4438045975807965,3.781266366624246,4.0,-0.62187184064285,0.530808854951935,-1.021903117782199,1.23,0,0,0,0,0,0,0,1
0,24.0,2.090568468421721,1.351119000708615,2.8,0.37486134382890257,-0.7778193517658825,-0.1679019751973869,-1.84,0,0,1,0,0,0,0,0
0,36.0,2.7997332278835674,1.8094469605985033,3.2,0.6018936772710363,-0.5507870183237488,-0.44263329198991197,-0.85,0,0,0,0,0,0,0,1
1,32.0,1.3190437429770367,2.0409388485326008,2.8,-0.46656007763615154,0.6861206179586334,0.24373158404651957,-0.38,0,0,0,0,0,0,0,1
0,41.0,2.6404989432971124,1.7065350154894172,3.4,0.6151710159475592,-0.537509679647226,-0.3344363321999756,0.3,0,0,0,0,0,0,0,1
0,46.0,3.931048014828601,2.5406073734301517,3.5,0.500186915223035,-0.6524937803717503,-1.2714411360746827,0.47,0,0,0,0,0,0,0,1
1,37.0,1.20794019285095,1.869029802400104,3.3,-0.7610685233072821,0.39161217228750317,-0.03139956629310758,-0.03,0,0,1,0,0,0,0,0
0,27.0,2.327411091225352,1.5041886430959965,3.7,0.6576969657542154,-0.4949837298405697,0.012107398690576107,-0.96,0,0,0,0,0,0,0,1
0,37.0,2.2570231072232865,1.4586974075572907,3.3,0.6847333867153574,-0.46794730887942765,0.2324270442810714,0.35,0,0,0,0,0,0,0,1
0,41.0,1.3289038362346215,0.8588607598232307,3.8,0.8031662906654385,-0.3495144049293468,1.197536126656918,1.03,0,0,0,0,0,0,0,1
1,40.0,1.798811861918929,2.783277681076506,3.2,-0.4920804858297709,0.6606002097650143,0.730220494962957,-0.4,0,1,0,0,0,0,0,0
0,46.0,2.393569347450033,1.5469462367309952,3.7,0.6724046631681736,-0.48027603242661165,0.13196034395846898,1.4,0,0,0,0,0,0,0,1
0,42.0,1.6465890923017268,1.0641784005514947,2.6,0.7453174416764106,-0.4073632539183745,0.7261261746740474,0.7,0,0,0,0,0,0,0,1
0,37.0,2.939192248983767,1.8995782985933578,3.9,0.585946312301767,-0.5667343832930181,-0.5725882813422929,1.32,0,0,0,0,0,0,0,1
1,38.0,1.3299187774246315,2.0577656447638857,3.2,-0.2001867926481583,0.9524939029466268,-0.05055585352284537,2.25,0,0,0,0,0,0,1,0
0,32.0,3.7923139116937707,2.4509445445761178,3.1,0.5127652782499156,-0.6399154173448696,-1.1689401250061715,0.49,0,0,0,0,0,0,0,1
0,38.0,3.731245066944566,2.4114762000859384,3.0,0.5177644533648864,-0.6349162422298986,-1.12820187451221,0.0,0,0,0,0,0,0,0,1
0,28.0,0.6913532085447901,0.44681648574319727,2.3,0.14626291970054525,-1.0064177758942396,0.11095849036423525,-0.15,0,0,0,1,0,0,0,0
1,46.0,1.878725012515925,2.9069262366535478,3.4,-0.5329620095363461,0.6197186860584393,-0.29737739349904285,-0.11,0,0,0,0,0,0,0,1
1,34.0,2.065730597332848,3.1962774920440666,3.6,-0.5685353745862319,0.5841453210085531,-0.5872645494771431,1.22,0,0,0,0,0,0,0,1
1,30.0,1.3089064820993364,2.0252535995382694,3.9,-0.40691302657266853,0.7457676690221167,0.7297950748359308,-0.28,0,0,0,0,0,0,0,1
1,43.0,1.7519329883829642,2.7107426232481293,3.1,-0.5445823152407915,0.6080983803539937,-0.3920712007206518,0.01,0,0,0,0,0,0,0,1
1,45.0,1.8489730971853482,2.860891493575672,3.7,-0.5574091074159842,0.595271588178801,-0.4965966595512799,-0.07,0,0,0,0,0,0,0,1
0,42.0,3.266943655652346,2.1114016183018056,2.7,0.5587253083967884,-0.5939553871979968,-0.7944120923260757,0.68,0,0,0,0,0,0,0,1
0,27.0,2.477974692458946,1.6014967894277952,2.7,0.6460062830039927,-0.5066744125907924,-0.0831599106896808,-0.39,0,0,0,0,0,0,0,1
1,44.0,3.207303185722383,4.962617582332245,3.7,-0.6432408143125123,0.5094398812822728,-0.5015841897815875,-0.61,0,1,0,0,0,0,0,0
1,35.0,1.5237894404420744,2.357739144391759,3.3,-0.5173249191973979,0.635355776397387,-0.169950830401246,-0.03,0,0,0,0,0,0,0,1
0,32.0,2.3846778759023657,1.5411997441698673,3.0,0.6728164170666499,-0.47986427852813546,0.13531572421065455,-0.09,0,0,0,0,0,0,0,1
1,30.0,3.281812172261738,5.077904346704253,2.5,-0.6783177563369662,0.47436293925781886,-0.7874259972580003,-0.24,0,1,0,0,0,0,0,0
1,40.0,1.554877870484978,2.4058418589167885,3.1,-0.4873727947634057,0.6653079008313794,0.07412886674002823,-0.11,0,0,0,0,0,0,0,1
1,34.0,2.389390454774536,3.697072086825573,3.8,-0.6462333543783004,0.5064473412164846,-1.2204249591145466,1.18,0,0,0,0,0,0,0,1
0,36.0,3.7473279288245016,2.4218704352425413,3.5,0.537712417734667,-0.6149682778601182,-0.9656460226663449,-0.67,0,0,0,0,0,0,0,1
0,40.0,2.5901141966227206,1.6739717248792536,3.7,0.6258874934882293,-0.5267932021065559,-0.24710781570985546,1.41,0,0,0,0,0,0,0,1
1,38.0,1.3928281164696525,2.1551044287701764,3.0,-0.4859246744138062,0.6667560211809789,0.08592959149774347,-1.23,0,0,0,0,0,0,0,1
0,45.0,2.738719549956293,1.7700142700189452,3.0,0.6094131370269413,-0.5432675585678439,-0.3813572558298734,-0.3,0,0,0,0,0,0,0,1
1,33.0,1.6955290032880201,2.6234694869285478,3.6,-0.527985481765792,0.6246952138289932,-0.25682369609007133,-0.47,0,0,0,0,0,0,0,1
1,25.0,1.160501878718244,1.7956291295734272,3.3,-0.7297942277421201,0.4228864678526651,0.22345449611818402,-0.09,0,0,1,0,0,0,0,0
1,42.0,1.7566354179909258,2.718018630067826,3.9,-0.5499642888834747,0.6027164067113103,-0.4359288743098288,0.5,0,0,0,0,0,0,0,1
0,35.0,2.0174861627038867,1.3038864448930627,3.6,0.7435827191735128,-0.4090979764212725,0.7119899305467038,-0.32,0,0,0,0,0,0,0,1
0,31.0,1.73945976325107,1.1242000310427198,3.2,0.727938999360189,-0.4247416962345961,0.5845093438987108,-0.3,0,0,0,0,0,0,0,1
0,36.0,2.8771488188552143,1.8594800867519101,3.6,0.6162021545220433,-0.5364785410727418,-0.32603358963240087,-0.89,0,0,0,0,0,0,0,1
1,33.0,2.2167081522105025,3.4298830556554885,3.8,-0.5826866318646327,0.5699940637301525,-0.7025830671433021,-1.54,0,0,0,0,0,0,0,1
1,41.0,1.389167914359504,2.149441046702784,2.9,-0.46647512225036897,0.686205573344416,0.2444238850176259,0.27,0,0,0,0,0,0,0,1
0,37.0,2.4771665931416544,1.6009745207919934,2.9,0.6263772058740403,-0.5263034897207448,-0.2431171521735001,0.56,0,0,0,0,0,0,0,1
0,38.0,2.7448359996727696,1.7739672864131162,3.0,0.6041852954586074,-0.5484954001361777,-0.4239589079935964,-0.56,0,0,0,0,0,0,0,1
0,34.0,1.6387197510370923,1.0590925032626415,3.4,0.744157719968475,-0.40852297562631007,0.7166756088597636,-0.15,0,0,0,0,0,0,0,1
0,35.0,1.9156839729639974,1.2380924396026503,2.6,0.7077900735293992,-0.444890622065386,0.42031585821327244,-0.64,0,0,0,0,0,0,0,1
0,39.5,3.4283130288147645,2.215693455429141,3.5,0.5533194130559209,-0.5993612825388641,-0.8384647037020782,-0.52,0,0,0,0,0,0,0,1
0,35.0,1.5785332338296887,1.0201944005629526,3.5,0.7883445822453579,-0.36433611334942734,1.0767541063277053,1.13,0,0,0,0,0,0,0,1
0,35.0,1.8118733915669731,1.1710004255792987,2.6,0.43104099192539796,-0.7216397036693872,0.28990566790034483,-1.04,0,0,1,0,0,0,0,0
1,40.0,2.108343281719189,3.262211532114681,3.9,-0.5907856222888151,0.5618950733059699,-0.7685816955291112,-0.16,0,0,0,0,0,0,0,1
1,33.0,1.9532804002941062,3.0222847970455438,2.9,-0.571421074123019,0.5812596214717662,-0.6107800991181012,-0.44,0,0,0,0,0,0,0,1
0,35.0,2.2163548879011077,1.4324138369968569,3.0,0.6597587277969216,-0.4929219677978637,0.028908686227627968,1.05,0,0,0,0,0,0,0,1
0,32.0,2.0736128858969587,1.3401607326282665,3.1,0.7105236055550248,-0.4421570900397603,0.44259139564338135,-0.24,0,0,0,0,0,0,0,1
0,35.0,2.637489218035567,1.7045898522243952,3.0,0.6173289868501403,-0.5353517087446449,-0.3168510391933825,-1.65,0,0,0,0,0,0,0,1
0,37.0,1.6604377138361721,1.0731286626316159,3.6,0.7420876419759396,-0.41059305361884546,0.6998065546933268,0.81,0,0,0,0,0,0,0,1
1,33.5,1.8264088100582883,2.825978072066903,3.2,-0.5210810824907084,0.6315996131040768,-0.20055978440264896,-0.83,0,0,0,0,0,0,0,1
1,43.0,1.275416209469743,1.9734345459082379,3.9,-0.44605546078257546,0.7066252348122097,0.41082359391874507,2.11,0,0,0,0,0,0,0,1
1,38.0,1.6160590275879394,2.500506649978069,2.9,-0.4918842771711953,0.66079641842359,0.037364821432385585,0.13,0,0,0,0,0,0,0,1
0,35.0,0.7020063014874126,0.4537015012346814,2.8,0.11906244628872092,-1.0336182493060642,-0.11069801774384373,-0.24,0,0,0,1,0,0,0,0
0,33.0,3.1223678063378473,2.0179633119258,3.0,0.5712296993000291,-0.581450996294756,-0.6925138796859275,-1.51,0,0,0,0,0,0,0,1
0,40.0,2.014663261165299,1.302062024423929,3.4,0.6964255666890665,-0.4562551289057186,0.3277065545272758,0.13,0,0,0,0,0,0,0,1
0,25.0,0.72382000868819,0.46779953950515996,2.4,0.12078012382743182,-1.031900571767353,-0.09670067293583602,-0.42,0,0,0,1,0,0,0,0
0,39.0,2.6426847608701927,1.7079476932848028,3.4,0.6367891771897797,-0.5158915184050056,-0.15827005523418727,2.14,0,0,0,0,0,0,0,1
0,34.0,2.4050156645701235,1.5543439071649923,2.8,0.31906086639995274,-0.8336198291948326,-0.6226197586124352,-1.15,0,0,1,0,0,0,0,0
1,44.0,1.2770295830287046,1.9759308973683083,3.4,-0.4077161235374348,0.7449645720573504,0.723250642090694,-1.44,0,0,0,0,0,0,0,1
0,33.0,3.186650519354743,2.0595087558020286,2.7,0.5558891446724353,-0.5967915509223498,-0.8175239749041783,-0.03,0,0,0,0,0,0,0,1
1,25.0,1.5063675742225913,2.330782522391468,3.5,-0.4898973350924729,0.6627833605023122,0.053556401494780116,1.15,0,0,0,0,0,0,0,1
0,36.0,2.115679089382746,1.367347810055217,3.3,0.7112057720851256,-0.44147492350965956,0.4481503669421907,0.6,0,0,0,0,0,0,0,1
0,39.0,1.966080850931781,1.2706635705783664,2.1,0.3872705439382342,-0.765410151656551,-0.06677947181282679,-0.11,0,0,1,0,0,0,0,0
1,38.0,1.8726014076703437,2.8974512642813632,3.0,-0.5263220466014159,0.6263586489933691,-0.24326837209194258,0.32,0,0,0,0,0,0,0,1
1,26.0,2.1139950325344867,3.2709564110184948,3.3,-0.6029202247953269,0.5497604707994583,-0.8674665045598129,0.07,0,0,0,0,0,0,0,1
0,28.5,2.456840160887031,1.5878376973630188,3.1,0.6645779553682962,-0.48810274022648875,0.06818054517934687,0.35,0,0,0,0,0,0,0,1
0,43.0,2.277739941759845,1.472086545105134,3.5,0.6651353622581685,-0.4875453333366167,0.07272285085667118,1.07,0,0,0,0,0,0,0,1
1,36.0,1.5916711536567463,2.462771616849486,2.2,-0.8443749913858056,0.3083057042089794,-0.7102635161049363,-0.55,0,0,1,0,0,0,0,0
0,31.5,2.666005376393993,1.7230196353036231,2.0,0.30134624245836755,-0.8513344531364178,-0.7669761316023478,-0.68,0,0,1,0,0,0,0,0
0,46.0,2.6712462454411523,1.726406770361289,3.3,0.5996880066550396,-0.5529926889397454,-0.4606072896985654,1.42,0,0,0,0,0,0,0,1
0,44.0,2.623307608032438,1.6954243821499648,3.8,0.6100529095340315,-0.5426277860607537,-0.3761437531912204,-0.99,0,0,0,0,0,0,0,1
0,20.0,0.9647891862325436,0.6235361438226927,3.0,0.12532436586702106,-1.0273563297277641,-0.48028164849388866,-1.81,1,0,0,0,0,0,0,0
1,39.0,1.8209604967921904,2.8175479693785292,3.4,-0.5555193099785243,0.597161385616261,-0.4811967106357993,0.21,0,0,0,0,0,0,0,1
1,37.0,1.9503140087227266,3.017694938801477,2.8,-0.554155511352731,0.5985251842420541,-0.4700831231412333,0.34,0,0,0,0,0,0,0,1
1,33.0,1.679198241043641,2.5982011156041236,3.2,-0.5247484704541963,0.6279322251405888,-0.23044530872999178,-0.03,0,0,0,0,0,0,0,1
1,41.0,1.719310250051089,2.660265893904214,3.8,-0.5194618618499448,0.6332188337448401,-0.18736476431406102,-1.13,0,0,0,0,0,0,0,1
1,25.0,0.3614635866327471,0.559287802407282,2.9,-0.9444996072659186,0.20818108832886648,0.6155293056881578,-0.94,0,0,0,1,0,0,0,0
0,32.0,2.035007850194265,1.315210582442407,3.0,0.6788662879461148,-0.4738144076486704,0.18461608870592913,-0.34,0,0,0,0,0,0,0,1
1,33.0,1.9455428561944752,3.010312597920799,3.2,-0.5777597667751666,0.5749209288196186,-0.6624340706491485,0.42,0,0,0,0,0,0,0,1
1,36.0,1.8131708881034696,2.8054952114072167,3.7,-0.5155206063028054,0.6371600892919799,-0.15524749455504205,-0.64,0,0,0,0,0,0,0,1
1,39.0,1.5981995916425251,2.472872982157766,3.5,-0.5273714124025172,0.6253092831922679,-0.2518196482288882,0.45,0,0,0,0,0,0,0,1
1,41.0,1.9210283182752896,2.9723815792874273,3.2,-0.5699123531731707,0.5827683424216143,-0.5984855404025359,-0.74,0,0,0,0,0,0,0,1
1,36.0,1.3730172551310524,2.124451346380668,3.2,-0.4481782871978629,0.7045024083969222,0.39352469314565564,0.75,0,0,0,0,0,0,0,1
1,38.0,1.054454555530834,1.6315435161671663,3.3,-0.7234604887583599,0.42922020683642514,0.2750681002328087,-0.95,0,0,1,0,0,0,0,0
1,37.0,2.066542464159864,3.197533682792792,3.6,-0.5610067619411242,0.591673933653661,-0.5259139264733725,-1.18,0,0,0,0,0,0,0,1
0,33.0,4.024537212919576,2.6010287534565584,3.6,0.4820334864426745,-0.6706472091521106,-1.4193733272803766,0.0,0,0,0,0,0,0,0,1
0,44.0,1.7587799641687247,1.1366865345711397,3.6,0.741072181058661,-0.41160851453612407,0.6915315692680237,0.54,0,0,0,0,0,0,0,1
0,37.0,3.7530482386376134,2.4255674293353824,3.4,0.5115223096780256,-0.6411583859167594,-1.1790690690565888,0.06,0,0,0,0,0,0,0,1
0,39.0,2.8210752583546053,1.8232401576732165,3.6,0.6091068681397662,-0.543573827455019,-0.38385303930560777,1.1,0,0,0,0,0,0,0,1
0,32.0,1.882116357311488,1.2163979368864448,3.7,0.7392862737251931,-0.41339442186959213,0.6769782202381109,1.81,0,0,0,0,0,0,0,1
0,37.0,1.3022866486763838,0.8416582675831606,3.7,0.8047180035509137,-0.3479626920438713,1.210181026419261,-1.35,0,0,0,0,0,0,0,1
1,43.0,1.292915098355885,2.000510344056733,3.4,-0.45544153863633785,0.6972391569584473,0.334336497154056,-0.16,0,0,0,0,0,0,0,1
1,30.0,0.8386041986412854,1.2975611284025057,3.1,-0.34891748492257446,0.8037632106722106,1.2024004245063613,-0.7,0,0,0,0,0,0,0,1
0,41.0,1.4735320401622043,0.9523329025999954,3.0,0.7767326411185583,-0.3759480544762268,0.982128462003292,-0.24,0,0,0,0,0,0,0,1
0,45.0,5.086432483527082,3.2873238442667545,3.6,0.4930057256577234,-0.6596749699370619,-0.6355060335043087,0.49,0,1,0,0,0,0,0,0
0,37.0,2.1482518273167734,1.388399330630858,2.8,0.671633110453241,-0.4810475851415442,0.12567296513149195,0.34,0,0,0,0,0,0,0,1
0,35.0,1.3817967922450836,0.8930450876502604,3.5,0.7873198005794365,-0.3653608950153487,1.0684031661730182,0.69,0,0,0,0,0,0,0,1
1,35.0,1.156753544838243,1.78982938239014,3.2,-0.421768904194726,0.7309117914000592,0.6087346098678924,0.47,0,0,0,0,0,0,0,1
0,40.0,4.089880057294063,2.6432593524196064,2.0,0.5639271243315143,-0.5887535712632708,-0.05756794609809144,1.71,0,1,0,0,0,0,0,0
1,36.0,1.7311310767302113,2.6785561018822603,3.7,-0.5315090367030579,0.6211716588917272,-0.28553712587846086,-0.15,0,0,0,0,0,0,0,1
1,34.0,0.7617925903188514,1.178711547955912,3.7,-0.6384700013326521,0.5142106942621332,0.9676551144351654,-1.87,0,0,1,0,0,0,0,0
0,33.0,1.946352376163407,1.2579132026678268,2.7,0.7166675006812077,-0.4360131949135775,0.49265796320760386,-0.56,0,0,0,0,0,0,0,1
1,41.0,1.4641351797230149,2.265436899807184,2.6,-0.7959383651205534,0.35674233047423176,-0.31555371528857573,-0.06,0,0,1,0,0,0,0,0
0,38.0,2.4683892011674478,1.595301757018812,2.9,0.6480605166977793,-0.5046201788970057,-0.0664199716265326,-1.3,0,0,0,0,0,0,0,1
0,25.0,1.113870428406663,0.7198862524143345,2.0,0.11398328140903656,-1.0386974141857483,-0.5727000833150583,-0.77,1,0,0,0,0,0,0,0
0,28.0,1.0366704472982733,0.6699924733272339,2.8,0.5357459306734884,-0.6169347649212968,1.1431456374106927,-1.15,0,0,1,0,0,0,0,0
1,37.0,1.3251554333659619,2.0503953858243866,3.3,-0.47659503828142796,0.676085657313357,0.16195674498555604,-0.21,0,0,0,0,0,0,0,1
0,44.0,1.3076104732357976,0.845099016177295,3.8,0.8006361051278706,-0.35204459046691444,1.1769176586386738,0.74,0,0,0,0,0,0,0,1
0,37.0,3.428742442133584,2.215970982093767,3.5,0.5648039864616781,-0.5878767091331071,-0.7448769782353447,1.96,0,0,0,0,0,0,0,1
1,36.0,1.0563381493175976,1.6344579757934894,3.2,-0.40028327149131865,0.7523974241034667,0.7838209125003954,1.19,0,0,0,0,0,0,0,1
0,32.7,2.1617898170521914,1.3971488336675753,3.1,0.7067118831964929,-0.4459688123982922,0.4115296911253123,0.1,0,0,0,0,0,0,0,1
1,41.0,1.3685008133915944,2.117463116117438,2.8,-0.46167273167001954,0.6910079639247657,0.2835585394221573,-0.44,0,0,0,0,0,0,0,1
0,40.0,2.7854223044334496,1.8001979161958876,3.5,0.5865311861970663,-0.5661495093977188,-0.5678221471889331,-0.05,0,0,0,0,0,0,0,1
0,36.0,0.8555895629526082,0.5529612317294615,3.7,-0.039673150266729545,-1.1923538458615146,0.44325868233947036,-0.53,0,0,0,0,0,1,0,0
0,43.0,1.2872700240217656,0.831953133690712,2.9,-0.1809507947644621,-1.3336314903592474,-0.7080120650104234,-0.64,0,0,0,0,0,1,0,0
