,Unnamed: 0,K,race,sex,LSAT,c_LSAT,UGPA,c_UGPA,ZFYA
1808,1808,0.1741093353340843,Other,1,1.6044656012004508,1.4044656012004506,0.7522328006002252,0.4522328006002253,1.1870546676670424
4939,4939,0.8118067183508864,Hispanic,1,2.087084031010532,1.887084031010532,1.243542015505266,0.943542015505266,1.905903359175443
24524,24524,0.9470357878370544,Amerindian,2,1.8682214727022328,2.0682214727022328,0.7841107363511164,1.0841107363511164,1.3735178939185273
4942,4942,0.8484717744062646,White,2,2.109083064643759,2.309083064643759,0.9545415323218794,1.2545415323218794,1.4242358872031322
29675,29675,0.3432821258872106,Amerindian,1,1.7059692755323266,1.5059692755323264,0.9029846377661632,0.6029846377661632,1.4716410629436054
4171,4171,0.987336158579546,Black,1,1.7924016951477275,1.5924016951477276,1.1962008475738637,0.8962008475738638,1.8936680792897729
25350,25350,0.6789287696603759,Puertorican,1,1.8073572617962257,1.6073572617962255,1.0036786308981127,0.7036786308981128,1.239464384830188
7806,7806,0.7194599676699719,Mexican,1,2.131675980601983,1.931675980601983,1.5158379903009915,1.2158379903009915,1.359729983834986
9491,9491,0.0433971785785608,White,1,1.8260383071471364,1.6260383071471365,1.0130191535735682,0.7130191535735684,1.4216985892892804
14387,14387,0.6450826919667862,Other,1,1.887049615180072,1.6870496151800718,0.8935248075900358,0.5935248075900359,1.422541345983393
27595,27595,0.5346050545557092,Other,1,1.8207630327334257,1.6207630327334257,0.8603815163667128,0.5603815163667127,1.3673025272778547
497,497,0.0777346369649848,Other,2,1.346640782178991,1.5466407821789911,0.4233203910894955,0.7233203910894954,0.7388673184824923
532,532,0.9966368370739054,White,1,2.3979821022443435,2.1979821022443438,1.2989910511221716,0.9989910511221716,1.8983184185369528
21181,21181,0.8399039545565656,Puertorican,1,1.9039423727339395,1.7039423727339391,1.0519711863669696,0.7519711863669697,1.3199519772782828
1950,1950,0.0886004296796172,Asian,2,1.2531602578077703,1.4531602578077705,0.4265801289038852,0.7265801289038851,0.6443002148398087
3683,3683,0.2369333249066486,Black,2,1.1421599949439891,1.342159994943989,0.6710799974719945,0.9710799974719946,1.1184666624533244
29291,29291,0.6217501969306781,Other,1,1.8730501181584072,1.673050118158407,0.8865250590792034,0.5865250590792035,1.410875098465339
8538,8538,0.470762392387603,Hispanic,1,1.8824574354325616,1.682457435432562,1.141228717716281,0.8412287177162809,1.7353811961938015
13231,13231,0.4323477383381315,Puertorican,1,1.659408643002879,1.4594086430028788,0.9297043215014394,0.6297043215014395,1.116173869169066
16237,16237,0.9321300733011636,Amerindian,1,2.059278043980698,1.8592780439806984,1.0796390219903491,0.7796390219903492,1.766065036650582
23283,23283,0.2406252267293857,Puertorican,2,1.3443751360376313,1.5443751360376314,0.5721875680188158,0.8721875680188157,0.6203126133646928
4738,4738,0.3748249243499977,Amerindian,1,1.7248949546099988,1.5248949546099986,0.9124474773049992,0.6124474773049993,1.487412462174999
11357,11357,0.9220926535723316,White,2,2.153255592143399,2.353255592143399,0.9766277960716996,1.2766277960716996,1.4610463267861655
18338,18338,0.3841891520539801,Amerindian,1,1.7305134912323883,1.530513491232388,0.915256745616194,0.615256745616194,1.49209457602699
8060,8060,0.6317748436527554,Mexican,1,2.079064906191653,1.879064906191653,1.4895324530958267,1.1895324530958264,1.3158874218263776
29235,29235,0.1587491932713886,Asian,1,1.4952495159628332,1.295249515962833,0.7476247579814166,0.4476247579814166,1.0793745966356942
9739,9739,0.6378221792594102,Puertorican,2,1.582693307555646,1.782693307555646,0.6913466537778231,0.991346653777823,0.8189110896297052
10780,10780,0.9590439968714076,Black,2,1.5754263981228445,1.7754263981228444,0.8877131990614223,1.1877131990614225,1.479521998435704
28513,28513,0.3710083870647908,Black,1,1.4226050322388746,1.2226050322388744,1.0113025161194371,0.7113025161194373,1.5855041935323952
9649,9649,0.2006163711246527,Puertorican,2,1.3203698226747915,1.5203698226747917,0.5601849113373958,0.8601849113373958,0.6003081855623263
10307,10307,0.2356871143307094,Puertorican,2,1.3414122685984256,1.5414122685984255,0.5707061342992128,0.8707061342992128,0.6178435571653547
23293,23293,0.8438520582019737,Mexican,2,2.006311234921184,2.206311234921184,1.253155617460592,1.553155617460592,1.021926029100987
25397,25397,0.4191997098899492,Other,1,1.7515198259339697,1.5515198259339695,0.8257599129669848,0.5257599129669848,1.3095998549449748
22984,22984,0.1047638576811188,Puertorican,2,1.2628583146086712,1.462858314608671,0.5314291573043357,0.8314291573043356,0.5523819288405594
4663,4663,0.8287089838180064,Mexican,1,2.197225390290804,1.997225390290804,1.548612695145402,1.2486126951454015,1.4143544919090032
22172,22172,0.2246169164582019,Puertorican,2,1.3347701498749212,1.534770149874921,0.5673850749374606,0.8673850749374605,0.612308458229101
28246,28246,0.189803958666388,Black,1,1.3138823751998328,1.1138823751998328,0.9569411875999164,0.6569411875999164,1.494901979333194
6626,6626,0.8078314518266223,Black,2,1.4846988710959734,1.6846988710959734,0.8423494355479867,1.1423494355479868,1.4039157259133113
15932,15932,0.8883636828012641,Asian,2,1.7330182096807585,1.9330182096807584,0.6665091048403793,0.9665091048403792,1.044181841400632
3607,3607,0.2857075676608903,Other,2,1.471424540596534,1.6714245405965342,0.4857122702982671,0.7857122702982671,0.8428537838304451
27509,27509,0.8194635841767315,Amerindian,1,1.991678150506039,1.7916781505060388,1.0458390752530191,0.7458390752530195,1.7097317920883657
10351,10351,0.6892297363629519,Black,2,1.413537841817771,1.613537841817771,0.8067689209088855,1.1067689209088856,1.344614868181476
7404,7404,0.3636114491900638,Hispanic,2,1.6181668695140383,1.8181668695140385,0.8090834347570193,1.109083434757019,1.281805724595032
9352,9352,0.8764209436044927,Hispanic,1,2.1258525661626955,1.925852566162696,1.262926283081348,0.962926283081348,1.9382104718022464
6229,6229,0.390238549583995,Amerindian,2,1.534143129750397,1.734143129750397,0.6170715648751985,0.9170715648751984,1.0951192747919976
7049,7049,0.487082544323578,Other,1,1.792249526594147,1.5922495265941468,0.8461247632970734,0.5461247632970734,1.3435412721617892
19190,19190,0.7127530020599315,White,1,2.227651801235959,2.027651801235959,1.2138259006179797,0.9138259006179796,1.7563765010299657
19365,19365,0.3799051886182262,White,2,1.827943113170936,2.027943113170936,0.8139715565854679,1.1139715565854678,1.1899525943091132
192,192,0.9004180571633305,Puertorican,1,1.9402508342979985,1.740250834297998,1.0701254171489991,0.7701254171489992,1.3502090285816652
5791,5791,0.6628597876346657,Asian,2,1.5977158725807992,1.7977158725807991,0.5988579362903997,0.8988579362903997,0.9314298938173328
13373,13373,0.619207925029823,Puertorican,2,1.5715247550178937,1.771524755017894,0.685762377508947,0.9857623775089468,0.8096039625149115
7047,7047,0.0203410818821776,Mexican,1,1.7122046491293066,1.5122046491293064,1.3061023245646532,1.0061023245646532,1.0101705409410888
3549,3549,0.5634083644838541,Puertorican,1,1.7380450186903125,1.5380450186903123,0.9690225093451562,0.6690225093451563,1.1817041822419272
28230,28230,0.2096787779950787,Puertorican,2,1.325807266797047,1.5258072667970473,0.5629036333985237,0.8629036333985236,0.6048393889975394
18303,18303,0.870327593704692,Amerindian,1,2.0221965562228155,1.8221965562228155,1.0610982781114076,0.7610982781114076,1.735163796852346
14317,14317,0.0488416233207439,Mexican,2,1.5293049739924462,1.7293049739924462,1.014652486996223,1.314652486996223,0.624420811660372
25460,25460,0.7411526732856587,Mexican,2,1.9446916039713955,2.144691603971395,1.2223458019856976,1.5223458019856977,0.9705763366428296
18916,18916,0.3544895507825298,White,1,2.012693730469518,1.8126937304695177,1.106346865234759,0.8063468652347591,1.5772447753912648
3262,3262,0.419271661166022,Puertorican,2,1.451562996699613,1.6515629966996133,0.6257814983498067,0.9257814983498064,0.709635830583011
5152,5152,0.9088264977168624,White,2,2.145295898630117,2.345295898630117,0.9726479493150588,1.2726479493150586,1.4544132488584312
8974,8974,0.4296027434485467,Puertorican,2,1.457761646069128,1.6577616460691282,0.628880823034564,0.928880823034564,0.7148013717242734
8867,8867,0.565557483226387,Puertorican,1,1.7393344899358325,1.539334489935832,0.969667244967916,0.6696672449679162,1.1827787416131934
27936,27936,0.911311582175626,Black,1,1.7467869493053758,1.5467869493053756,1.1733934746526875,0.8733934746526878,1.8556557910878129
12421,12421,0.4344201381183294,Amerindian,2,1.5606520828709978,1.760652082870998,0.6303260414354989,0.9303260414354988,1.1172100690591646
1382,1382,0.9694123223352876,Black,1,1.7816473934011725,1.5816473934011723,1.1908236967005863,0.8908236967005863,1.884706161167644
8362,8362,0.2333962694581269,Amerindian,1,1.6400377616748765,1.4400377616748763,0.8700188808374381,0.5700188808374381,1.4166981347290637
11671,11671,0.1444756965946053,Asian,1,1.4866854179567632,1.286685417956763,0.7433427089783816,0.4433427089783817,1.0722378482973027
1057,1057,0.4019309136092421,Puertorican,1,1.6411585481655453,1.4411585481655451,0.9205792740827726,0.6205792740827727,1.1009654568046212
5860,5860,0.4553949052479408,Other,2,1.5732369431487645,1.773236943148765,0.5366184715743822,0.8366184715743822,0.9276974526239704
22208,22208,0.5780401116288002,White,1,2.14682406697728,1.94682406697728,1.1734120334886402,0.8734120334886402,1.6890200558144
11960,11960,0.967812136991523,Mexican,2,2.080687282194914,2.280687282194914,1.290343641097457,1.5903436410974567,1.0839060684957615
24887,24887,0.0084644216173095,Hispanic,1,1.6050786529703858,1.4050786529703858,1.002539326485193,0.7025393264851929,1.5042322108086548
28385,28385,0.2129290828372725,Asian,2,1.3277574497023634,1.5277574497023636,0.4638787248511818,0.7638787248511818,0.7064645414186363
4544,4544,0.400312836172994,Mexican,2,1.7401877017037963,1.9401877017037965,1.120093850851898,1.420093850851898,0.8001564180864971
14838,14838,0.1748369154662111,Puertorican,2,1.3049021492797266,1.5049021492797268,0.5524510746398634,0.8524510746398632,0.5874184577331056
22234,22234,0.1480878380401602,White,1,1.888852702824096,1.688852702824096,1.044426351412048,0.7444263514120482,1.47404391902008
24321,24321,0.4302000967426576,Asian,2,1.4581200580455944,1.6581200580455946,0.5290600290227974,0.8290600290227972,0.8151000483713289
15390,15390,0.1495976561475583,Mexican,2,1.589758593688535,1.789758593688535,1.0448792968442675,1.3448792968442675,0.6747988280737793
12226,12226,0.3354766105608697,Puertorican,2,1.4012859663365218,1.601285966336522,0.6006429831682609,0.9006429831682609,0.6677383052804349
27905,27905,0.1921011805993893,Puertorican,2,1.3152607083596335,1.5152607083596337,0.5576303541798169,0.8576303541798167,0.5960505902996946
12975,12975,0.708620400435131,Other,1,1.9251722402610787,1.7251722402610783,0.9125861201305392,0.6125861201305394,1.4543102002175656
29852,29852,0.1178860662880051,Black,2,1.070731639772803,1.270731639772803,0.6353658198864015,0.9353658198864016,1.0589430331440026
1469,1469,0.7823854840582735,Puertorican,1,1.869431290434964,1.669431290434964,1.034715645217482,0.7347156452174821,1.2911927420291367
123,123,0.1100519245276767,Other,2,1.366031154716606,1.566031154716606,0.4330155773583031,0.733015577358303,0.7550259622638383
17463,17463,0.0674238662036816,Mexican,2,1.540454319722209,1.7404543197222089,1.0202271598611043,1.3202271598611044,0.6337119331018409
28948,28948,0.0974559472447258,Hispanic,1,1.6584735683468357,1.4584735683468355,1.0292367841734178,0.7292367841734179,1.548727973622363
25552,25552,0.8987592259799747,Hispanic,2,1.9392555355879848,2.139255535587985,0.9696277677939924,1.2696277677939924,1.5493796129899875
11101,11101,0.8749894950244215,Black,1,1.7249936970146529,1.5249936970146527,1.1624968485073266,0.8624968485073264,1.8374947475122108
16035,16035,0.5480330722215929,Mexican,1,2.028819843332956,1.828819843332956,1.464409921666478,1.1644099216664778,1.2740165361107965
24402,24402,0.248913715467266,Other,2,1.4493482292803597,1.6493482292803598,0.4746741146401798,0.7746741146401798,0.824456857733633
18073,18073,0.868693894898852,Asian,2,1.721216336939311,1.9212163369393112,0.6606081684696556,0.9606081684696556,1.034346947449426
19295,19295,0.1511339998488938,Other,2,1.3906803999093362,1.5906803999093364,0.4453401999546682,0.7453401999546682,0.7755669999244469
28633,28633,0.1067135552119574,White,2,1.6640281331271742,1.8640281331271744,0.7320140665635874,1.0320140665635873,1.053356777605979
7628,7628,0.9011776232173556,Black,1,1.7407065739304133,1.540706573930413,1.170353286965207,0.8703532869652066,1.8505888116086775
28718,28718,0.0436003653187162,Hispanic,2,1.42616021919123,1.6261602191912297,0.713080109595615,1.0130801095956148,1.1218001826593582
4198,4198,0.4430337063376194,Black,1,1.4658202238025717,1.2658202238025715,1.0329101119012858,0.7329101119012859,1.6215168531688096
5027,5027,0.0528266863647219,Other,1,1.5316960118188334,1.3316960118188332,0.7158480059094166,0.4158480059094166,1.126413343182361
22939,22939,0.4080102314975367,White,1,2.044806138898522,1.8448061388985215,1.122403069449261,0.8224030694492611,1.6040051157487685
20831,20831,0.5363298252861061,White,1,2.121797895171664,1.9217978951716637,1.1608989475858318,0.860898947585832,1.6681649126430529
26956,26956,0.5018201158603004,Asian,2,1.5010920695161802,1.7010920695161804,0.5505460347580902,0.8505460347580901,0.8509100579301503
22066,22066,0.7890108430548304,Mexican,1,2.173406505832898,1.9734065058328984,1.536703252916449,1.236703252916449,1.3945054215274153
4772,4772,0.2347544217249713,Hispanic,2,1.5408526530349829,1.7408526530349828,0.7704263265174915,1.0704263265174914,1.2173772108624856
24267,24267,0.5928120653514998,Other,2,1.6556872392109,1.8556872392109,0.5778436196054499,0.8778436196054499,0.9964060326757498
21632,21632,0.7340759156936286,Mexican,2,1.940445549416177,2.140445549416177,1.2202227747080885,1.5202227747080883,0.9670379578468145
13272,13272,0.1724518398764654,Puertorican,2,1.303471103925879,1.5034711039258792,0.5517355519629397,0.8517355519629396,0.5862259199382327
2867,2867,0.7587762537573252,Black,2,1.455265752254395,1.6552657522543952,0.8276328761271976,1.1276328761271976,1.3793881268786623
13963,13963,0.0349818735161535,Hispanic,1,1.620989124109692,1.420989124109692,1.010494562054846,0.7104945620548462,1.517490936758077
8739,8739,0.5907537213530648,Amerindian,2,1.6544522328118387,1.854452232811839,0.6772261164059195,0.9772261164059194,1.1953768606765325
2303,2303,0.2934888232081216,Puertorican,1,1.576093293924873,1.376093293924873,0.8880466469624364,0.5880466469624366,1.046744411604061
24669,24669,0.863886032678957,Other,2,1.8183316196073744,2.018331619607374,0.6591658098036871,0.959165809803687,1.1319430163394784
15077,15077,0.3424999930081374,Puertorican,2,1.4054999958048824,1.6054999958048826,0.6027499979024412,0.9027499979024411,0.6712499965040687
9248,9248,0.199380819010627,Asian,2,1.319628491406376,1.5196284914063762,0.4598142457031881,0.759814245703188,0.6996904095053136
23684,23684,0.2230489683220238,Black,1,1.3338293809932142,1.1338293809932145,0.9669146904966072,0.6669146904966071,1.5115244841610118
646,646,0.5935924535540487,White,2,1.956155472132429,2.156155472132429,0.8780777360662146,1.178077736066215,1.2967962267770243
2384,2384,0.3188668183211388,Hispanic,1,1.7913200909926834,1.5913200909926832,1.0956600454963417,0.7956600454963417,1.6594334091605694
20146,20146,0.9248216019311698,Hispanic,1,2.154892961158702,1.954892961158702,1.2774464805793508,0.977446480579351,1.962410800965585
27254,27254,0.1600761624933604,Hispanic,1,1.6960456974960163,1.4960456974960163,1.048022848748008,0.7480228487480083,1.58003808124668
27055,27055,0.0635054692816652,Mexican,2,1.538103281568999,1.738103281568999,1.0190516407844994,1.3190516407844994,0.6317527346408327
11921,11921,0.2309403592207337,Asian,1,1.5385642155324404,1.3385642155324402,0.7692821077662201,0.4692821077662201,1.1154701796103668
3836,3836,0.932554878419312,Puertorican,2,1.7595329270515871,1.9595329270515875,0.7797664635257936,1.0797664635257935,0.966277439209656
4129,4129,0.0011120941961874,Puertorican,2,1.2006672565177123,1.4006672565177123,0.5003336282588562,0.8003336282588562,0.5005560470980936
28400,28400,0.4383038804020907,Black,2,1.2629823282412542,1.4629823282412544,0.7314911641206272,1.0314911641206272,1.2191519402010451
10194,10194,0.2269007672438082,Amerindian,1,1.6361404603462852,1.436140460346285,0.8680702301731424,0.5680702301731425,1.413450383621904
12721,12721,0.0846761552426899,Amerindian,2,1.350805693145614,1.5508056931456142,0.525402846572807,0.8254028465728069,0.942338077621345
8544,8544,0.3980548406789377,Hispanic,2,1.6388329044073626,1.8388329044073624,0.8194164522036814,1.1194164522036814,1.299027420339469
3057,3057,0.0769794670649662,Black,1,1.2461876802389795,1.0461876802389798,0.92309384011949,0.6230938401194899,1.438489733532483
28366,28366,0.5078448532241586,Puertorican,2,1.5047069119344951,1.7047069119344953,0.6523534559672476,0.9523534559672476,0.7539224266120793
22881,22881,0.6868303957515489,Mexican,2,1.9120982374509288,2.112098237450929,1.2060491187254647,1.5060491187254643,0.9434151978757744
21815,21815,0.568800348883758,White,2,1.9412802093302544,2.1412802093302545,0.8706401046651275,1.1706401046651274,1.284400174441879
28364,28364,0.005917538597692,Mexican,2,1.5035505231586153,1.7035505231586152,1.0017752615793076,1.3017752615793077,0.6029587692988461
1124,1124,0.6552419806390217,Asian,2,1.593145188383413,1.793145188383413,0.5965725941917066,0.8965725941917064,0.927620990319511
13428,13428,0.2624563029848903,Mexican,1,1.857473781790934,1.6574737817909342,1.3787368908954671,1.078736890895467,1.1312281514924452
2369,2369,0.729173487549448,White,2,2.037504092529669,2.2375040925296688,0.9187520462648344,1.2187520462648345,1.364586743774724
23577,23577,0.4018194070843274,Puertorican,2,1.4410916442505963,1.6410916442505965,0.6205458221252982,0.9205458221252982,0.7009097035421636
24326,24326,0.7025765699642201,Puertorican,2,1.621545941978532,1.821545941978532,0.7107729709892661,1.010772970989266,0.8512882849821101
5008,5008,0.1818176528373387,Hispanic,2,1.5090905917024031,1.7090905917024033,0.7545452958512018,1.0545452958512016,1.1909088264186694
10776,10776,0.3009577155586724,White,2,1.7805746293352032,1.9805746293352036,0.7902873146676018,1.0902873146676018,1.150478857779336
15134,15134,0.7707286153065659,Puertorican,1,1.86243716918394,1.6624371691839397,1.0312185845919697,0.7312185845919698,1.285364307653283
17264,17264,0.8987068295747931,Other,2,1.839224097744876,2.039224097744876,0.669612048872438,0.969612048872438,1.1493534147873965
16612,16612,0.2321286021031059,Asian,2,1.3392771612618637,1.5392771612618636,0.4696385806309318,0.7696385806309318,0.716064301051553
11472,11472,0.9985602484850686,White,1,2.399136149091041,2.199136149091041,1.2995680745455207,0.9995680745455208,1.899280124242534
21344,21344,0.3024553798310107,Puertorican,2,1.3814732278986064,1.5814732278986066,0.5907366139493032,0.8907366139493031,0.6512276899155054
14487,14487,0.8352172606087689,Other,2,1.8011303563652612,2.0011303563652616,0.6505651781826307,0.9505651781826306,1.1176086303043844
23325,23325,0.1906685810211732,White,1,1.914401148612704,1.7144011486127038,1.057200574306352,0.7572005743063521,1.4953342905105864
1411,1411,0.1119196193977278,Other,2,1.3671517716386368,1.567151771638637,0.4335758858193184,0.7335758858193183,0.7559598096988639
3978,3978,0.0505731038242288,Amerindian,1,1.5303438622945376,1.3303438622945374,0.8151719311472686,0.5151719311472687,1.3252865519121144
29539,29539,0.494550190097184,Asian,2,1.4967301140583102,1.6967301140583104,0.5483650570291553,0.8483650570291552,0.8472750950485921
29255,29255,0.9648739456795062,Black,1,1.7789243674077038,1.5789243674077036,1.189462183703852,0.8894621837038519,1.882436972839753
7003,7003,0.7667683563383357,Hispanic,1,2.0600610138030016,1.8600610138030012,1.2300305069015007,0.9300305069015008,1.883384178169168
25897,25897,0.8691159867109822,Amerindian,1,2.0214695920265893,1.821469592026589,1.0607347960132945,0.7607347960132946,1.734557993355491
15349,15349,0.6221976462801331,Other,2,1.6733185877680798,1.87331858776808,0.58665929388404,0.8866592938840399,1.0110988231400664
